step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,14.072577428916006,0,0.0,0.939219116177462,0,0.0
10.0,0,0.0,0.0,12.492698816904683,0,0.0,0.9380389585036054,0,0.0
15.0,0,0.0,0.0,8.157756003400932,0,0.0,0.46408140978321033,0,0.0
20.0,3,11.0,1.375,6.717127253988393,3,11.0,0.2764146571695079,3,11.0
25.0,0,0.0,0.0,7.01605348692671,0,5.0,0.6708831734969036,0,5.0
30.0,0,0.0,0.0,7.864524621830023,0,0.0,0.4511978096718503,0,0.0
35.0,0,0.0,0.0,11.77090550371101,0,0.0,0.9544244933162622,0,0.0
40.0,1,1.0,0.1,10.802681125567576,1,1.0,0.7608891310526894,1,1.0
45.0,2,8.0,0.8,7.904887881340625,2,8.0,0.5383844447332181,2,8.0
50.0,1,1.0,0.07142857142857142,5.81834260355469,0,0.0,0.28041773307324735,0,0.0
55.0,3,11.0,0.8461538461538461,7.912608855628052,3,11.0,0.4601051316165921,3,11.0
60.0,1,2.0,0.13333333333333333,6.991179946819735,1,12.0,0.45679313568386365,1,12.0
65.0,3,14.0,1.0,6.875018781129581,3,14.0,0.33344247143913447,3,14.0
70.0,1,1.0,0.05555555555555555,8.570881651593945,1,10.0,0.574832354501298,1,10.0
75.0,0,0.0,0.0,10.991742223224456,0,1.0,0.7374687266538175,0,1.0
80.0,3,7.0,0.5833333333333334,8.986195516737077,2,6.0,0.5898276651082651,2,6.0
85.0,0,0.0,0.0,8.63845784385594,0,0.0,0.691668621386212,0,0.0
90.0,2,6.0,0.46153846153846156,8.424227479800399,2,6.0,0.49262721143055566,2,6.0
95.0,1,1.0,0.07692307692307693,6.064492922687321,0,2.0,0.465064408723469,0,2.0
100.0,3,9.0,0.6428571428571429,6.809151143405148,2,7.0,0.37264054436501404,2,7.0
105.0,1,1.0,0.08333333333333333,7.75538026789711,1,2.0,0.4201784427818145,1,2.0
110.0,1,6.0,0.46153846153846156,8.748978168405493,1,6.0,0.5539492165738849,1,6.0
115.0,0,0.0,0.0,9.900111833076327,0,0.0,0.7555144825441085,0,0.0
