step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.026935125832559,0,0.0,0.9707063446807037,0,0.0
10.0,0,0.0,0.0,11.323228130155357,0,0.0,0.9139094268996435,0,0.0
15.0,0,0.0,0.0,8.721891710237745,0,0.0,0.6042781547534588,0,0.0
20.0,1,5.0,0.625,10.607625150941944,1,5.0,0.7355295006833756,1,5.0
25.0,1,1.0,0.1111111111111111,5.422830514319147,0,0.0,0.43008349338628005,0,0.0
30.0,4,11.0,0.7333333333333333,7.503640555531844,4,11.0,0.49489065488946,4,11.0
35.0,0,0.0,0.0,5.029755880102905,0,11.0,0.30971861805746964,0,11.0
40.0,6,14.0,1.0769230769230769,3.3592911037715822,6,18.0,0.09675682937860432,6,18.0
45.0,1,7.0,0.5,5.973655722631345,1,11.0,0.29628880870475366,1,11.0
50.0,4,23.0,1.7692307692307692,6.489971634625083,4,27.0,0.2889663151559057,4,27.0
55.0,1,1.0,0.07142857142857142,7.9534767545640435,1,16.0,0.5216773130447447,1,16.0
60.0,2,7.0,0.5384615384615384,6.886268824220844,2,13.0,0.4124267738292978,2,13.0
65.0,2,5.0,0.3333333333333333,5.069809558116872,2,11.0,0.2743820236539801,2,11.0
70.0,4,21.0,1.2352941176470589,8.163171293597646,4,27.0,0.5301281938429742,4,27.0
75.0,0,0.0,0.0,5.828814305421684,0,19.0,0.3389148002328572,0,19.0
80.0,4,12.0,0.7058823529411765,4.708277635468807,4,21.0,0.24986028150791514,4,21.0
85.0,4,11.0,0.6111111111111112,4.744966587625469,3,21.0,0.24707015108902006,3,21.0
90.0,6,37.0,2.176470588235294,6.125464308167987,6,46.0,0.2848229273076737,6,46.0
95.0,4,23.0,1.3529411764705883,5.488615357201646,3,44.0,0.3029567236597935,3,44.0
100.0,2,7.0,0.4117647058823529,7.263554212877034,2,32.0,0.47753369195106377,2,32.0
105.0,1,2.0,0.1,6.972822076371085,1,27.0,0.4558689484135415,1,27.0
110.0,6,20.0,0.9523809523809523,6.333080183129627,6,45.0,0.2774775052372824,6,45.0
115.0,5,20.0,1.0526315789473684,4.891434992823424,5,53.0,0.2541755131746296,5,53.0
120.0,6,37.0,1.7619047619047619,4.850988928708942,6,61.0,0.267340546498951,6,61.0
125.0,3,9.0,0.47368421052631576,4.45661262823117,3,56.0,0.28080503524614053,3,56.0
130.0,8,37.0,1.7619047619047619,4.4812136379193195,7,69.0,0.14029631288453934,7,69.0
135.0,2,11.0,0.5238095238095238,6.065756046468107,2,62.0,0.35430929760587965,2,62.0
140.0,3,14.0,0.6666666666666666,6.921649970986463,3,34.0,0.35402895290238945,3,34.0
145.0,2,3.0,0.17647058823529413,6.3896543324325,2,24.0,0.2863877445216565,2,24.0
150.0,3,17.0,1.0,6.730890605085353,3,32.0,0.36211241787628473,3,32.0
155.0,2,4.0,0.23529411764705882,7.330091476975939,2,15.0,0.40897547769083253,2,15.0
160.0,6,25.0,1.9230769230769231,5.23913560824966,6,29.0,0.24562136111767813,6,29.0
