step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.604262483766274,0,0.0,0.9357495866538702,0,0.0
10.0,0,0.0,0.0,10.214940733387975,0,0.0,0.9483907590032802,0,0.0
15.0,1,1.0,0.14285714285714285,8.047618406618232,1,1.0,0.47976489671508743,1,1.0
20.0,3,10.0,1.1111111111111112,6.59273332314785,3,10.0,0.4177426238676491,3,10.0
25.0,1,1.0,0.08333333333333333,9.827910474668704,0,0.0,0.8788063218077832,0,0.0
30.0,1,2.0,0.1,8.769007819930591,1,2.0,0.6278509187580111,1,2.0
35.0,2,2.0,0.09523809523809523,6.972523466819808,2,3.0,0.46025953970931927,2,3.0
40.0,9,31.0,1.55,4.841904483586932,9,32.0,0.21768172483337345,9,32.0
45.0,2,3.0,0.13636363636363635,2.9720682025211684,1,36.0,0.1893789571008686,1,36.0
50.0,4,4.0,0.16,6.294546604950368,2,18.0,0.39669224362370237,2,18.0
55.0,1,6.0,0.24,6.2063212988571514,1,19.0,0.34989579822333716,1,19.0
60.0,8,27.0,1.125,4.14468594383655,8,43.0,0.14293398896337267,8,43.0
65.0,14,83.0,3.608695652173913,3.5874372253159272,14,96.0,0.14897992432923848,14,96.0
70.0,3,14.0,0.6666666666666666,4.385560766276181,2,80.0,0.18689437608551204,2,80.0
75.0,3,11.0,0.5,5.408762906390439,2,39.0,0.22796308773489662,2,39.0
80.0,2,19.0,0.9047619047619048,7.485425469551007,2,26.0,0.4886432465191984,2,26.0
85.0,4,35.0,1.9444444444444444,7.085215463789825,4,35.0,0.3685172023681346,4,35.0
90.0,2,6.0,0.4,6.570971654833673,2,32.0,0.3150990693742642,2,32.0
95.0,4,11.0,0.7333333333333333,7.3275150225599255,3,20.0,0.3820403376491661,3,20.0
100.0,3,6.0,0.46153846153846156,7.692823349882335,2,19.0,0.4314281223565894,2,19.0
105.0,3,17.0,1.4166666666666667,6.527783356400104,3,27.0,0.2206308946568618,3,27.0
110.0,0,0.0,0.0,8.861361931574544,0,14.0,0.5811642207558594,0,14.0
115.0,1,5.0,0.5,8.30027212199014,1,5.0,0.5629690400304901,1,5.0
120.0,0,0.0,0.0,8.682200204429328,0,3.0,0.577290496276615,0,3.0
125.0,1,2.0,0.15384615384615385,11.228859920877495,1,2.0,0.7780160170966318,1,2.0
130.0,1,2.0,0.15384615384615385,7.9060687479110445,1,2.0,0.5010333264727724,1,2.0
135.0,7,20.0,1.6666666666666667,3.336938216177828,7,20.0,0.18390550296531263,7,20.0
140.0,1,1.0,0.06666666666666667,5.354058342255526,0,18.0,0.45974287295882416,0,18.0
145.0,1,1.0,0.05,7.845960275602806,0,8.0,0.5719712589173153,0,8.0
150.0,2,4.0,0.17391304347826086,8.284488212689665,1,5.0,0.5564344493291336,1,5.0
155.0,2,9.0,0.45,7.681857490654973,1,7.0,0.49624755440413226,1,7.0
160.0,1,12.0,0.6,6.680673486102448,1,12.0,0.34693699518723126,1,12.0
165.0,6,18.0,1.2,5.895884885340572,5,14.0,0.2766491156694204,5,14.0
170.0,7,38.0,2.375,5.507813268887132,7,42.0,0.31369458700206165,7,42.0
175.0,1,1.0,0.058823529411764705,6.661818262722273,0,29.0,0.4986286269562746,0,29.0
180.0,1,3.0,0.15789473684210525,8.683769294766046,1,11.0,0.5512265704769921,1,11.0
185.0,3,12.0,0.631578947368421,8.790126532262553,3,12.0,0.5369873664230131,3,12.0
190.0,2,2.0,0.1111111111111111,7.800164644664624,2,6.0,0.47747691582318047,2,6.0
195.0,6,22.0,1.375,5.044264112891714,6,22.0,0.2623451980454237,6,22.0
200.0,0,0.0,0.0,5.263794568634276,0,17.0,0.24959928225620426,0,17.0
205.0,3,9.0,0.5294117647058824,8.748749021836037,2,17.0,0.548299144085763,2,17.0
210.0,3,21.0,1.2352941176470589,8.624314776314515,3,21.0,0.4455732200851122,3,21.0
215.0,3,31.0,2.3846153846153846,7.367120063642943,3,31.0,0.30125767884798255,3,31.0
220.0,0,0.0,0.0,9.230889030821539,0,19.0,0.6493076436447567,0,19.0
225.0,1,2.0,0.18181818181818182,7.233679377445106,1,2.0,0.5046663485141456,1,2.0
230.0,2,3.0,0.2,7.917533440267564,1,2.0,0.5310169168766518,1,2.0
235.0,1,7.0,0.3333333333333333,7.500125476809248,1,11.0,0.48566141520914957,1,11.0
240.0,2,6.0,0.2608695652173913,8.38389045920045,2,10.0,0.5645642014913124,2,10.0
245.0,10,28.0,1.1666666666666667,4.925148841989084,9,31.0,0.28544649797594723,9,31.0
250.0,5,16.0,0.5925925925925926,4.5276843545167385,4,39.0,0.2582682005511739,4,39.0
255.0,8,23.0,0.8518518518518519,5.6245887774848375,7,42.0,0.31552468395267896,7,42.0
260.0,7,23.0,0.8846153846153846,3.160605434940496,6,61.0,0.12442872935248762,6,61.0
265.0,12,68.0,2.72,3.2518894812028662,10,97.0,0.17565761185967893,10,97.0
270.0,10,66.0,2.64,2.470045704082481,7,111.0,0.11738599154342297,7,111.0
275.0,14,122.0,4.6923076923076925,3.6669536038365114,13,148.0,0.16000232265274308,13,148.0
280.0,6,33.0,1.2692307692307692,4.173548712497168,6,166.0,0.15094408049480937,6,166.0
285.0,6,27.0,1.08,5.1319655065577034,6,155.0,0.24226136049172392,6,155.0
290.0,8,24.0,0.96,4.611928161164877,7,129.0,0.24033441646725523,7,129.0
295.0,7,42.0,1.68,4.5134724020273005,7,130.0,0.1829713897663746,7,130.0
300.0,6,19.0,0.7916666666666666,4.063850850560222,5,125.0,0.1481122502563682,5,125.0
305.0,5,24.0,1.2,4.026170992385192,5,105.0,0.139029933875263,5,105.0
310.0,7,22.0,1.1,4.56494274832246,7,91.0,0.15119088509445408,7,91.0
315.0,5,29.0,1.7058823529411764,5.598320325020673,5,82.0,0.24349238954624564,5,82.0
320.0,1,3.0,0.1875,5.171727901842766,1,68.0,0.15641770195125035,1,68.0
325.0,5,24.0,1.6,6.1085147796306725,5,52.0,0.24932178743808758,5,52.0
330.0,3,13.0,0.8666666666666667,7.343373715342372,3,45.0,0.48196429239669636,3,45.0
335.0,1,6.0,0.375,8.919662796337452,1,23.0,0.5680726691107566,1,23.0
340.0,2,3.0,0.21428571428571427,7.727280090689247,2,9.0,0.41037339473865003,2,9.0
345.0,4,18.0,1.2857142857142858,6.263542978266442,4,24.0,0.2876704317096049,4,24.0
350.0,1,2.0,0.13333333333333333,7.35426704937453,1,12.0,0.530974762616264,1,12.0
355.0,3,8.0,0.5,7.310577080794692,3,11.0,0.3849066945195321,3,11.0
360.0,3,8.0,0.47058823529411764,7.84299756753061,3,11.0,0.4806143323586603,3,11.0
365.0,7,33.0,1.8333333333333333,5.295513389874379,7,36.0,0.3329332880522745,7,36.0
370.0,2,3.0,0.13043478260869565,4.587036510259852,1,20.0,0.3333260493595478,1,20.0
375.0,7,24.0,0.8275862068965517,5.80752313369172,7,31.0,0.3274576712093226,7,31.0
380.0,9,60.0,2.0,5.777515417277159,8,61.0,0.2994278285636126,8,61.0
385.0,8,99.0,3.8076923076923075,5.111357883933528,8,103.0,0.15425053471537592,8,103.0
390.0,6,42.0,1.68,4.617155884396042,6,109.0,0.07269563659239829,6,109.0
395.0,5,29.0,1.45,6.5527025018835205,5,73.0,0.32510705327331724,5,73.0
400.0,3,6.0,0.3157894736842105,5.291611310588212,3,71.0,0.23209922088769577,3,71.0
405.0,7,31.0,1.8235294117647058,4.963496726537745,6,80.0,0.22224478177860893,6,80.0
410.0,1,7.0,0.4117647058823529,6.7446554466463144,1,53.0,0.36123569697614466,1,53.0
415.0,6,13.0,0.7647058823529411,7.446285212417104,6,33.0,0.30821078683488656,6,33.0
420.0,2,8.0,0.5333333333333333,5.064977986625587,2,32.0,0.3069545398708324,2,32.0
425.0,4,19.0,1.2666666666666666,6.544624371342629,4,34.0,0.37281733161602854,4,34.0
430.0,5,44.0,2.933333333333333,5.639199518611578,5,53.0,0.3155013244943889,5,53.0
435.0,2,3.0,0.1875,6.32900283470652,2,38.0,0.44128153329401415,2,38.0
440.0,5,20.0,1.3333333333333333,5.376275067243175,5,22.0,0.29776191602245505,5,22.0
445.0,1,2.0,0.1111111111111111,5.923244680215425,1,14.0,0.2934780641437311,1,14.0
450.0,5,14.0,0.875,6.642296890686393,5,20.0,0.3599283445752114,5,20.0
455.0,2,7.0,0.4666666666666667,6.461502702328021,2,18.0,0.3367175418714522,2,18.0
460.0,5,27.0,2.076923076923077,4.402192280790883,5,31.0,0.13981649882172584,5,31.0
465.0,1,3.0,0.2,6.893716185661272,1,23.0,0.4709613253149132,1,23.0
470.0,2,9.0,0.6428571428571429,7.814124168803451,1,16.0,0.47538481797119053,1,16.0
475.0,2,6.0,0.35294117647058826,8.564525375733682,2,14.0,0.5283776063562426,2,14.0
480.0,3,20.0,1.25,8.600742490137659,3,28.0,0.5035715577952422,3,28.0
485.0,0,0.0,0.0,6.883790344468785,0,3.0,0.5050975428821775,0,3.0
490.0,3,7.0,0.3684210526315789,6.939159836728358,2,5.0,0.42514617087123896,2,5.0
495.0,2,5.0,0.2777777777777778,6.762168160877492,2,13.0,0.3409709107714522,2,13.0
500.0,4,17.0,1.0,7.585840885511584,4,21.0,0.49539830307898625,4,21.0
505.0,2,3.0,0.1875,7.575216141579042,2,20.0,0.4954284095963256,2,20.0
510.0,4,15.0,0.8333333333333334,7.378025969509169,4,19.0,0.3935496073720094,4,19.0
515.0,1,1.0,0.06666666666666667,5.722799591233644,1,17.0,0.25518460460865744,1,17.0
520.0,2,6.0,0.42857142857142855,7.665749199173943,2,7.0,0.41524888699817997,2,7.0
525.0,2,5.0,0.3333333333333333,8.848257899107116,2,11.0,0.5285455537906862,2,11.0
530.0,4,20.0,1.1764705882352942,9.135996350275628,4,21.0,0.5896425106876625,4,21.0
535.0,0,0.0,0.0,7.097445463248642,0,17.0,0.4725073539962909,0,17.0
540.0,3,7.0,0.4117647058823529,6.963712215084543,3,7.0,0.3385684166298204,3,7.0
545.0,0,0.0,0.0,7.221328339581843,0,10.0,0.5251083709023429,0,10.0
550.0,2,7.0,0.3888888888888889,8.101481333192206,2,7.0,0.5645254460829195,2,7.0
555.0,3,8.0,0.4444444444444444,6.697138886730642,3,15.0,0.28505372669717455,3,15.0
560.0,6,32.0,1.8823529411764706,6.890018152722445,6,32.0,0.32398652715421766,6,32.0
565.0,1,1.0,0.05263157894736842,7.690702426273694,0,20.0,0.5107133959200781,0,20.0
570.0,0,0.0,0.0,7.461143058091694,0,0.0,0.41712111161191984,0,0.0
575.0,3,10.0,0.6666666666666666,5.3536125499294,3,11.0,0.21669454910581942,3,11.0
580.0,6,40.0,3.3333333333333335,6.225019224663712,6,40.0,0.14016724202044292,6,40.0
585.0,1,1.0,0.1,5.410288940702541,0,18.0,0.22532856899257175,0,18.0
590.0,1,4.0,0.36363636363636365,8.767746484882748,1,4.0,0.45085309109459326,1,4.0
595.0,0,0.0,0.0,9.677387492302588,0,0.0,0.6598154956192969,0,0.0
600.0,1,5.0,0.5555555555555556,6.309869159664561,1,5.0,0.3522563057798384,1,5.0
605.0,1,2.0,0.2222222222222222,6.846050914414622,1,2.0,0.4082307561453739,1,2.0
610.0,2,11.0,0.9166666666666666,9.855895074191642,2,11.0,0.6854725462303732,2,11.0
615.0,0,0.0,0.0,8.736090505914035,0,7.0,0.7156727010870982,0,7.0
620.0,2,5.0,0.3125,5.1040745803186685,1,2.0,0.3057686000620788,1,2.0
625.0,4,11.0,0.6111111111111112,5.572745573900462,3,21.0,0.3084558428013144,3,21.0
630.0,3,25.0,1.25,7.121323553587338,3,34.0,0.4057524940510493,3,34.0
