step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.315811672158238,0,0.0,1.0,0,0.0,1.0,0,0.0,0.966923750474146,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.518432376988612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8983949678293323,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,1,4.0,0.36363636363636365,9.473203922677484,0,0.0,1.0,0,0.0,1.0,1,4.0,0.6522982615881909,0,0.0,1.0,0,0.0,1.0,1,4.0
20.0,1,9.0,0.75,9.255842391210875,0,0.0,1.0,0,0.0,1.0,1,9.0,0.5165098567161662,0,0.0,1.0,0,0.0,1.0,1,9.0
25.0,1,14.0,1.2727272727272727,10.409931781997885,0,0.0,1.0,0,0.0,1.0,1,14.0,0.6723659981191424,0,0.0,1.0,0,0.0,1.0,1,14.0
30.0,2,20.0,1.6666666666666667,9.985488267552915,0,0.0,1.0,0,0.0,1.0,2,20.0,0.6496748189692104,0,0.0,1.0,0,0.0,1.0,2,20.0
35.0,2,30.0,2.727272727272727,9.170925445325356,0,0.0,1.0,0,0.0,1.0,2,30.0,0.5569381169645974,0,0.0,1.0,0,0.0,1.0,2,30.0
40.0,2,40.0,3.3333333333333335,10.08834431335063,0,0.0,1.0,0,0.0,1.0,2,40.0,0.5670066866398409,0,0.0,1.0,0,0.0,1.0,2,40.0
45.0,3,52.0,3.7142857142857144,8.285389557661455,0,0.0,1.0,0,0.0,1.0,3,52.0,0.4914651463633579,0,0.0,1.0,0,0.0,1.0,3,52.0
50.0,4,72.0,5.142857142857143,7.953923147879059,0,0.0,1.0,0,0.0,1.0,4,72.0,0.5146262868946181,0,0.0,1.0,0,0.0,1.0,4,72.0
55.0,5,93.0,5.8125,6.824312729561419,0,0.0,1.0,0,0.0,1.0,5,93.0,0.3464409007049199,0,0.0,1.0,0,0.0,1.0,5,93.0
60.0,7,125.0,6.578947368421052,6.01002769496792,0,0.0,1.0,0,0.0,1.0,7,125.0,0.39251323439039904,0,0.0,1.0,0,0.0,1.0,7,125.0
65.0,8,164.0,7.130434782608695,6.741364769226925,0,0.0,1.0,0,0.0,1.0,8,164.0,0.40462116651368674,0,0.0,1.0,0,0.0,1.0,8,164.0
70.0,10,208.0,8.666666666666666,6.163564663612377,0,0.0,1.0,0,0.0,1.0,10,208.0,0.2977220705898347,0,0.0,1.0,0,0.0,1.0,10,208.0
75.0,10,258.0,11.217391304347826,4.581876485312905,0,0.0,1.0,0,0.0,1.0,10,258.0,0.22466465727973542,0,0.0,1.0,0,0.0,1.0,10,258.0
80.0,11,313.0,13.608695652173912,3.452598718704185,0,0.0,1.0,0,0.0,1.0,11,314.0,0.13464672815075537,0,0.0,1.0,0,0.0,1.0,11,314.0
85.0,11,368.0,14.72,5.188148557011899,0,0.0,1.0,0,0.0,1.0,11,368.0,0.2559597353198518,0,0.0,1.0,0,0.0,1.0,11,368.0
90.0,13,428.0,15.285714285714286,5.6849730360630994,0,0.0,1.0,0,0.0,1.0,13,428.0,0.3192575802280682,0,0.0,1.0,0,0.0,1.0,13,428.0
95.0,13,493.0,18.96153846153846,4.3192303551204025,0,0.0,1.0,0,0.0,1.0,13,493.0,0.20636776988785047,0,0.0,1.0,0,0.0,1.0,13,493.0
100.0,16,569.0,20.321428571428573,3.8621005824778787,0,0.0,1.0,0,0.0,1.0,15,567.0,0.19542661794442015,0,0.0,1.0,0,0.0,1.0,15,567.0
105.0,15,642.0,22.137931034482758,4.937570024895487,0,0.0,1.0,0,0.0,1.0,15,642.0,0.2578811934264786,0,0.0,1.0,0,0.0,1.0,15,642.0
110.0,16,719.0,26.62962962962963,4.341966045078995,0,0.0,1.0,0,0.0,1.0,16,719.0,0.22111806781166246,0,0.0,1.0,0,0.0,1.0,16,719.0
115.0,18,801.0,30.807692307692307,2.9599541869079715,0,0.0,1.0,0,0.0,1.0,17,800.0,0.09534351417191465,0,0.0,1.0,0,0.0,1.0,17,800.0
120.0,18,887.0,36.958333333333336,2.3995816042428437,0,0.0,1.0,0,0.0,1.0,18,887.0,0.0543573932291074,0,0.0,1.0,0,0.0,1.0,18,887.0
125.0,17,970.0,37.30769230769231,3.813560651080951,0,0.0,1.0,0,0.0,1.0,17,970.0,0.17898033754020132,0,0.0,1.0,0,0.0,1.0,17,970.0
130.0,17,1055.0,40.57692307692308,3.974125945408979,0,0.0,1.0,0,0.0,1.0,17,1055.0,0.18002647735316735,0,0.0,1.0,0,0.0,1.0,17,1055.0
135.0,18,1145.0,42.407407407407405,3.6643907526007617,0,0.0,1.0,0,0.0,1.0,18,1145.0,0.1451508829756808,0,0.0,1.0,0,0.0,1.0,18,1145.0
140.0,18,1235.0,49.4,2.3766242521884893,0,0.0,1.0,0,0.0,1.0,18,1235.0,0.06211884390892805,0,0.0,1.0,0,0.0,1.0,18,1235.0
145.0,20,1330.0,53.2,2.3797138814145975,0,0.0,1.0,0,0.0,1.0,20,1330.0,0.08848395290856693,0,0.0,1.0,0,0.0,1.0,20,1330.0
150.0,20,1430.0,52.96296296296296,3.3241792522742744,0,0.0,1.0,0,0.0,1.0,20,1430.0,0.17932314365380178,0,0.0,1.0,0,0.0,1.0,20,1430.0
155.0,20,1530.0,56.666666666666664,2.4510260609976617,0,0.0,1.0,0,0.0,1.0,20,1530.0,0.05723235051470876,0,0.0,1.0,0,0.0,1.0,20,1530.0
160.0,20,1630.0,56.206896551724135,3.09303061467428,0,0.0,1.0,0,0.0,1.0,20,1630.0,0.12641100203447417,0,0.0,1.0,0,0.0,1.0,20,1630.0
165.0,20,1730.0,54.0625,4.310157240796279,0,0.0,1.0,0,0.0,1.0,20,1730.0,0.26123358894373944,0,0.0,1.0,0,0.0,1.0,20,1730.0
170.0,21,1835.0,59.193548387096776,2.95099309886506,0,0.0,1.0,0,0.0,1.0,21,1835.0,0.14530706562642062,0,0.0,1.0,0,0.0,1.0,21,1835.0
175.0,21,1940.0,55.42857142857143,4.660315772328265,0,0.0,1.0,0,0.0,1.0,21,1940.0,0.20374036002931803,0,0.0,1.0,0,0.0,1.0,21,1940.0
180.0,21,2045.0,63.90625,3.0323663106798344,0,0.0,1.0,0,0.0,1.0,21,2045.0,0.10088229164006218,0,0.0,1.0,0,0.0,1.0,21,2045.0
185.0,21,2150.0,69.35483870967742,3.2260010973274857,0,0.0,1.0,0,0.0,1.0,21,2150.0,0.11710701307192672,0,0.0,1.0,0,0.0,1.0,21,2150.0
190.0,21,2255.0,70.46875,3.8396668300316916,0,0.0,1.0,0,0.0,1.0,21,2255.0,0.17711471610967203,0,0.0,1.0,0,0.0,1.0,21,2255.0
195.0,21,2360.0,81.37931034482759,2.921198799630437,0,0.0,1.0,0,0.0,1.0,21,2360.0,0.13060381647642394,0,0.0,1.0,0,0.0,1.0,21,2360.0
200.0,22,2466.0,91.33333333333333,1.6639689854593038,0,0.0,1.0,0,0.0,1.0,22,2466.0,0.0,0,0.0,1.0,0,0.0,1.0,22,2466.0
205.0,21,2570.0,95.18518518518519,2.5796265397968257,0,0.0,1.0,0,0.0,1.0,21,2570.0,0.07862166415559833,0,0.0,1.0,0,0.0,1.0,21,2570.0
210.0,21,2675.0,99.07407407407408,1.945696697761979,0,0.0,1.0,0,0.0,1.0,21,2675.0,0.10944886809613989,0,0.0,1.0,0,0.0,1.0,21,2675.0
215.0,22,2784.0,99.42857142857143,2.4514842047481635,0,0.0,1.0,0,0.0,1.0,22,2784.0,0.1428411486116219,0,0.0,1.0,0,0.0,1.0,22,2784.0
220.0,22,2894.0,96.46666666666667,2.7564742981770487,0,0.0,1.0,0,0.0,1.0,22,2894.0,0.12294116836360508,0,0.0,1.0,0,0.0,1.0,22,2894.0
225.0,22,3004.0,100.13333333333334,2.2473066808527395,0,0.0,1.0,0,0.0,1.0,22,3004.0,0.07770469879336359,0,0.0,1.0,0,0.0,1.0,22,3004.0
230.0,22,3114.0,100.45161290322581,3.1650512363728436,0,0.0,1.0,0,0.0,1.0,22,3114.0,0.13692590097764554,0,0.0,1.0,0,0.0,1.0,22,3114.0
235.0,22,3224.0,111.17241379310344,2.224259598174122,0,0.0,1.0,0,0.0,1.0,22,3224.0,0.09024388329466053,0,0.0,1.0,0,0.0,1.0,22,3224.0
240.0,22,3334.0,107.54838709677419,2.850544291343337,0,0.0,1.0,0,0.0,1.0,22,3334.0,0.14904813884227278,0,0.0,1.0,0,0.0,1.0,22,3334.0
245.0,22,3444.0,101.29411764705883,4.157503860804028,0,0.0,1.0,0,0.0,1.0,22,3444.0,0.21610004716991907,0,0.0,1.0,0,0.0,1.0,22,3444.0
250.0,22,3554.0,96.05405405405405,3.892798001261489,0,0.0,1.0,0,0.0,1.0,22,3554.0,0.2056162795580937,0,0.0,1.0,0,0.0,1.0,22,3554.0
