step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.211599542969514,0,0.0,0.9788844056338117,0,0.0
10.0,0,0.0,0.0,12.094903439904044,0,0.0,0.9045953346614968,0,0.0
15.0,0,0.0,0.0,9.866556128417495,0,0.0,0.638525868758794,0,0.0
20.0,2,6.0,0.5454545454545454,9.744334262891643,2,6.0,0.6279143916176871,2,6.0
25.0,2,16.0,1.1428571428571428,9.47375842166016,2,16.0,0.6023460685759752,2,16.0
30.0,3,30.0,2.0,8.922223153238638,3,30.0,0.6347411654823125,3,30.0
35.0,0,0.0,0.0,5.801711171778315,0,15.0,0.2241355207747766,0,15.0
40.0,5,21.0,1.3125,5.455641067933652,5,21.0,0.2886191329784819,5,21.0
45.0,2,3.0,0.15789473684210525,7.678419733301535,1,8.0,0.5812012745716593,1,8.0
50.0,4,15.0,0.7142857142857143,7.316319958240805,3,13.0,0.4972523259304457,3,13.0
55.0,1,1.0,0.045454545454545456,6.273281221080699,0,11.0,0.3440270368745556,0,11.0
60.0,6,22.0,0.9565217391304348,5.749068179397745,6,23.0,0.3337369025928855,6,23.0
65.0,3,5.0,0.22727272727272727,5.421100937877916,3,23.0,0.2712473193480896,3,23.0
70.0,9,34.0,1.619047619047619,4.755462702277428,9,42.0,0.2033735150777287,9,42.0
75.0,4,19.0,1.0,4.568867731109395,4,56.0,0.14956690211324378,4,56.0
80.0,6,39.0,2.2941176470588234,7.33243534422099,6,54.0,0.2943357514478143,6,54.0
85.0,1,3.0,0.2,6.924369140292383,1,29.0,0.3117455706059683,1,29.0
90.0,3,11.0,0.7333333333333333,7.724345630334185,3,26.0,0.2942722158795485,3,26.0
95.0,1,13.0,1.0833333333333333,7.506765021747711,1,21.0,0.479988612734029,1,21.0
100.0,1,18.0,2.0,6.600067694062265,1,18.0,0.286215849395736,1,18.0
105.0,2,3.0,0.23076923076923078,8.096728904784673,2,5.0,0.5742002408361817,2,5.0
110.0,2,13.0,0.9285714285714286,7.31823069310486,2,13.0,0.4712777301829543,2,13.0
115.0,1,1.0,0.06666666666666667,5.744979086561393,0,11.0,0.4140212277090706,0,11.0
120.0,3,7.0,0.4117647058823529,7.638064595266727,3,8.0,0.46609397523819,3,8.0
125.0,3,17.0,1.0,7.888149377792875,2,16.0,0.4733225606474579,2,16.0
130.0,3,30.0,1.5789473684210527,8.602419646938946,3,30.0,0.5516158640079404,3,30.0
135.0,3,45.0,2.5,8.107714598537344,3,45.0,0.5741707881987298,3,45.0
140.0,4,62.0,3.1,7.929682810488079,3,60.0,0.48009625306069,3,60.0
145.0,2,3.0,0.2,7.629185120457011,2,20.0,0.45644532713367064,2,20.0
150.0,6,19.0,1.3571428571428572,4.8660569534487506,6,19.0,0.040678474879397915,6,19.0
155.0,1,3.0,0.25,8.694596840886385,1,12.0,0.572940086573394,1,12.0
160.0,1,8.0,0.6153846153846154,8.379994561779263,1,8.0,0.5322154422941214,1,8.0
165.0,2,18.0,1.5,8.465258301076727,2,18.0,0.5106904446263719,2,18.0
170.0,0,0.0,0.0,10.288805733419743,0,0.0,0.7474119268547558,0,0.0
175.0,2,5.0,0.4166666666666667,7.927812623149109,2,5.0,0.42851757738326696,2,5.0
180.0,0,0.0,0.0,6.254952975649033,0,7.0,0.464821409771851,0,7.0
185.0,1,4.0,0.36363636363636365,8.991896018061727,1,4.0,0.5828523356977848,1,4.0
190.0,1,1.0,0.1,8.32725379266787,1,1.0,0.6432210900426286,1,1.0
195.0,2,8.0,0.8888888888888888,7.891340520368175,2,8.0,0.4735531906548041,2,8.0
200.0,0,0.0,0.0,8.119258067206221,0,0.0,0.7447353621473916,0,0.0
205.0,2,3.0,0.2727272727272727,8.22211279950916,1,2.0,0.6129453636576633,1,2.0
210.0,3,10.0,0.7692307692307693,8.436316858522463,3,10.0,0.547229067956203,3,10.0
215.0,1,1.0,0.0625,8.795526680309836,1,1.0,0.6169365538202115,1,1.0
220.0,4,14.0,0.8235294117647058,4.879619815052513,4,14.0,0.3213811671929412,4,14.0
225.0,3,7.0,0.3684210526315789,5.8794342903613375,2,21.0,0.372723545443414,2,21.0
230.0,2,10.0,0.45454545454545453,8.207663958665869,2,15.0,0.5514698672412158,2,15.0
235.0,3,21.0,0.9545454545454546,7.250801007992794,3,21.0,0.34809242226792514,3,21.0
240.0,4,38.0,1.6521739130434783,7.11160297397129,4,38.0,0.42261284216910144,4,38.0
245.0,2,5.0,0.20833333333333334,6.886789791492851,2,30.0,0.3744507281507803,2,30.0
250.0,5,25.0,1.0,6.906983589903836,5,25.0,0.4404032692299275,5,25.0
255.0,5,13.0,0.52,5.062887422172039,5,28.0,0.3003847889916662,5,28.0
260.0,9,45.0,1.875,3.7828384066807494,8,47.0,0.17541822151402647,8,47.0
265.0,6,19.0,0.7916666666666666,4.1951319347227765,6,59.0,0.15144477180855745,6,59.0
270.0,7,32.0,1.5238095238095237,3.7748811225840844,7,70.0,0.14688181095858385,7,70.0
275.0,8,29.0,1.380952380952381,3.0274922341894674,8,82.0,0.068980816306998,8,82.0
280.0,8,49.0,2.227272727272727,5.191683059937524,8,118.0,0.26830741502503863,8,118.0
285.0,7,46.0,2.090909090909091,4.200717444395871,7,127.0,0.20329293042012445,7,127.0
290.0,11,65.0,2.9545454545454546,3.430514911004283,11,148.0,0.11539774636643664,11,148.0
295.0,9,58.0,2.5217391304347827,4.685712586746033,9,160.0,0.22365538015101372,9,160.0
300.0,7,35.0,1.4,6.211431155162611,7,171.0,0.31751678626589425,7,171.0
305.0,4,52.0,2.260869565217391,5.626388893220893,4,148.0,0.230287533429853,4,148.0
310.0,3,6.0,0.2727272727272727,6.991577288898262,3,115.0,0.3310050882472822,3,115.0
315.0,5,21.0,1.3125,4.999760637663909,5,72.0,0.126153655806623,5,72.0
320.0,7,26.0,1.625,4.29754192020974,7,78.0,0.12730686462316435,7,78.0
325.0,3,17.0,1.1333333333333333,6.930319641062878,3,74.0,0.3405633893893961,3,74.0
330.0,2,26.0,1.7333333333333334,6.409594988221037,2,48.0,0.2267289055594225,2,48.0
335.0,3,40.0,2.857142857142857,6.173246290297397,3,54.0,0.3443222090141226,3,54.0
340.0,2,7.0,0.5833333333333334,4.7903721710355756,2,46.0,0.2374049249601818,2,46.0
345.0,5,27.0,2.25,5.121445273867449,5,38.0,0.20319142058548878,5,38.0
350.0,2,2.0,0.18181818181818182,5.631928245491701,1,27.0,0.2217486526456253,1,27.0
355.0,1,6.0,0.6666666666666666,3.448068226283371,1,32.0,0.13957512845597483,1,32.0
360.0,3,14.0,1.1666666666666667,6.671404653946859,3,24.0,0.38973773428118486,3,24.0
365.0,1,16.0,1.0666666666666667,8.657732291818977,1,18.0,0.6191980137846707,1,18.0
370.0,1,21.0,1.1666666666666667,9.808814366898382,1,21.0,0.7361157471643164,1,21.0
375.0,4,34.0,1.7,7.448690919039427,3,32.0,0.43312900555162703,3,32.0
380.0,1,1.0,0.05,6.82757346532559,1,12.0,0.4121939911713673,1,12.0
385.0,4,19.0,1.1176470588235294,5.712429033591693,4,20.0,0.26448798150874153,4,20.0
390.0,1,1.0,0.058823529411764705,6.040956101503727,1,13.0,0.24664317182077866,1,13.0
395.0,3,14.0,1.0,8.398334728215728,3,14.0,0.40832816237985187,3,14.0
