step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.750226236804318,0,0.0,0.9536621827053007,0,0.0
10.0,0,0.0,0.0,7.174575741886715,0,0.0,0.544014991833265,0,0.0
15.0,1,3.0,0.42857142857142855,8.44741447688917,1,3.0,0.7129216704217857,1,3.0
20.0,2,10.0,1.1111111111111112,6.960651703451806,2,10.0,0.40358741315588126,2,10.0
25.0,1,1.0,0.09090909090909091,7.417799886966708,0,4.0,0.5405768273657311,0,4.0
30.0,0,0.0,0.0,10.683803117341181,0,0.0,0.7895362621567259,0,0.0
35.0,1,2.0,0.1111111111111111,8.124763914392556,1,2.0,0.5332501115074172,1,2.0
40.0,6,23.0,1.2105263157894737,6.30056093067587,6,23.0,0.3454469092756599,6,23.0
45.0,2,5.0,0.2777777777777778,4.407864230371708,1,20.0,0.2582701701978928,1,20.0
50.0,4,12.0,0.6666666666666666,6.3028420298822905,4,26.0,0.22997950646686594,4,26.0
55.0,4,7.0,0.4666666666666667,6.115037355298544,3,26.0,0.1876686838122267,3,26.0
60.0,3,21.0,1.75,6.726291798174586,3,32.0,0.3552293420290091,3,32.0
65.0,0,0.0,0.0,8.933387630073598,0,15.0,0.6246526611007704,0,15.0
70.0,0,0.0,0.0,9.697686990885423,0,0.0,0.7059988262129814,0,0.0
75.0,3,7.0,0.5,7.168408253895528,3,7.0,0.44925483182896403,3,7.0
80.0,2,5.0,0.35714285714285715,6.84714837978869,2,15.0,0.4102655449710041,2,15.0
85.0,2,15.0,1.1538461538461537,7.760214391347313,2,15.0,0.3922685881959955,2,15.0
90.0,1,3.0,0.23076923076923078,7.562710241750559,1,3.0,0.5446207677113036,1,3.0
95.0,3,13.0,0.9285714285714286,8.616880400627073,3,13.0,0.5386334448392321,3,13.0
100.0,1,1.0,0.07142857142857142,6.628374305451793,1,11.0,0.4017191820394922,1,11.0
105.0,5,17.0,1.0,6.49847174914257,5,17.0,0.3362217115770045,5,17.0
