step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.662353902142238,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9345334354252058,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,9.810970285628139,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6799951055696222,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,1,3.0,0.375,10.259984961928126,0,0.0,1.0,0,0.0,1.0,1,3.0,0.7644390708864752,0,0.0,1.0,0,0.0,1.0,1,3.0
20.0,2,9.0,1.0,8.361571897911888,0,0.0,1.0,0,0.0,1.0,2,9.0,0.5493812489159978,0,0.0,1.0,0,0.0,1.0,2,9.0
25.0,3,23.0,1.6428571428571428,9.377615357758929,0,0.0,1.0,0,0.0,1.0,3,23.0,0.6524922459411591,0,0.0,1.0,0,0.0,1.0,3,23.0
30.0,4,39.0,2.1666666666666665,7.278865371813148,0,0.0,1.0,0,0.0,1.0,3,38.0,0.5570570848994424,0,0.0,1.0,0,0.0,1.0,3,38.0
35.0,4,54.0,2.5714285714285716,6.221644771905945,0,0.0,1.0,0,0.0,1.0,4,54.0,0.3897563736331443,0,0.0,1.0,0,0.0,1.0,4,54.0
40.0,5,78.0,3.7142857142857144,6.79267562525472,0,0.0,1.0,0,0.0,1.0,5,78.0,0.3916932536887541,0,0.0,1.0,0,0.0,1.0,5,78.0
45.0,6,105.0,5.25,6.018691353896841,0,0.0,1.0,0,0.0,1.0,5,103.0,0.2370317126599722,0,0.0,1.0,0,0.0,1.0,5,103.0
50.0,6,128.0,7.529411764705882,4.897420681574463,0,0.0,1.0,0,0.0,1.0,6,129.0,0.19686415761315787,0,0.0,1.0,0,0.0,1.0,6,129.0
55.0,5,153.0,7.285714285714286,7.222852991312999,0,0.0,1.0,0,0.0,1.0,5,153.0,0.5358105022853548,0,0.0,1.0,0,0.0,1.0,5,153.0
60.0,5,178.0,8.090909090909092,6.469957143080976,0,0.0,1.0,0,0.0,1.0,5,178.0,0.3958766930124218,0,0.0,1.0,0,0.0,1.0,5,178.0
65.0,9,215.0,11.31578947368421,5.110008764165465,0,0.0,1.0,0,0.0,1.0,9,215.0,0.13497951138641048,0,0.0,1.0,0,0.0,1.0,9,215.0
70.0,9,258.0,12.9,4.6981212793251705,0,0.0,1.0,0,0.0,1.0,9,258.0,0.24149355645531287,0,0.0,1.0,0,0.0,1.0,9,258.0
75.0,10,303.0,13.772727272727273,6.029753814086805,0,0.0,1.0,0,0.0,1.0,10,303.0,0.3950971532087633,0,0.0,1.0,0,0.0,1.0,10,303.0
80.0,9,348.0,14.5,6.694740786968748,0,0.0,1.0,0,0.0,1.0,9,348.0,0.382478078700231,0,0.0,1.0,0,0.0,1.0,9,348.0
85.0,11,395.0,14.107142857142858,5.725453814187188,0,0.0,1.0,0,0.0,1.0,10,394.0,0.296852259383607,0,0.0,1.0,0,0.0,1.0,10,394.0
90.0,11,445.0,16.48148148148148,4.9929503341594135,0,0.0,1.0,0,0.0,1.0,11,445.0,0.26036913242140247,0,0.0,1.0,0,0.0,1.0,11,445.0
95.0,14,507.0,20.28,3.991820746075236,0,0.0,1.0,0,0.0,1.0,14,507.0,0.07645989615896892,0,0.0,1.0,0,0.0,1.0,14,507.0
100.0,15,579.0,24.125,3.384721323368943,0,0.0,1.0,0,0.0,1.0,15,579.0,0.14285102169058578,0,0.0,1.0,0,0.0,1.0,15,579.0
105.0,15,654.0,23.357142857142858,4.981523187468167,0,0.0,1.0,0,0.0,1.0,15,654.0,0.2781454886603865,0,0.0,1.0,0,0.0,1.0,15,654.0
110.0,19,736.0,23.0,4.317391430960692,0,0.0,1.0,0,0.0,1.0,19,736.0,0.20678612713671826,0,0.0,1.0,0,0.0,1.0,19,736.0
115.0,18,826.0,25.8125,4.961525848653698,0,0.0,1.0,0,0.0,1.0,18,826.0,0.23741961894106994,0,0.0,1.0,0,0.0,1.0,18,826.0
120.0,19,919.0,28.71875,3.471827920695113,0,0.0,1.0,0,0.0,1.0,19,919.0,0.14119738092807405,0,0.0,1.0,0,0.0,1.0,19,919.0
125.0,20,1016.0,30.78787878787879,3.366358246426318,0,0.0,1.0,0,0.0,1.0,19,1014.0,0.14454671869303676,0,0.0,1.0,0,0.0,1.0,19,1014.0
130.0,20,1110.0,37.0,1.7255930240754453,0,0.0,1.0,0,0.0,1.0,20,1110.0,0.0509066604894837,0,0.0,1.0,0,0.0,1.0,20,1110.0
135.0,20,1210.0,39.03225806451613,2.496335068493663,0,0.0,1.0,0,0.0,1.0,20,1211.0,0.11488970624557063,0,0.0,1.0,0,0.0,1.0,20,1211.0
140.0,21,1311.0,43.7,2.760137396025239,0,0.0,1.0,0,0.0,1.0,20,1310.0,0.14951328893002191,0,0.0,1.0,0,0.0,1.0,20,1310.0
145.0,20,1410.0,44.0625,2.529167335751614,0,0.0,1.0,0,0.0,1.0,20,1411.0,0.08796625469682172,0,0.0,1.0,0,0.0,1.0,20,1411.0
150.0,21,1514.0,42.05555555555556,3.2612184719630366,0,0.0,1.0,0,0.0,1.0,21,1515.0,0.14995075136106048,0,0.0,1.0,0,0.0,1.0,21,1515.0
155.0,22,1622.0,46.34285714285714,2.742831801528353,0,0.0,1.0,0,0.0,1.0,22,1622.0,0.12022666320003897,0,0.0,1.0,0,0.0,1.0,22,1622.0
160.0,22,1732.0,48.111111111111114,2.7718477674227326,0,0.0,1.0,0,0.0,1.0,22,1732.0,0.10845095081554512,0,0.0,1.0,0,0.0,1.0,22,1732.0
165.0,22,1842.0,49.78378378378378,3.4143787624460726,0,0.0,1.0,0,0.0,1.0,22,1842.0,0.14015303852326805,0,0.0,1.0,0,0.0,1.0,22,1842.0
170.0,22,1952.0,55.77142857142857,2.9136325282553153,0,0.0,1.0,0,0.0,1.0,22,1952.0,0.10989768604330723,0,0.0,1.0,0,0.0,1.0,22,1952.0
175.0,23,2065.0,54.3421052631579,3.4080797004601493,0,0.0,1.0,0,0.0,1.0,22,2062.0,0.19840555301948878,0,0.0,1.0,0,0.0,1.0,22,2062.0
180.0,22,2172.0,57.1578947368421,2.940426325685251,0,0.0,1.0,0,0.0,1.0,22,2172.0,0.15338524494147435,0,0.0,1.0,0,0.0,1.0,22,2172.0
185.0,22,2282.0,58.51282051282051,3.39706058864523,0,0.0,1.0,0,0.0,1.0,22,2282.0,0.13594096222806537,0,0.0,1.0,0,0.0,1.0,22,2282.0
190.0,23,2393.0,66.47222222222223,2.69146528580757,0,0.0,1.0,0,0.0,1.0,23,2393.0,0.09937032453757537,0,0.0,1.0,0,0.0,1.0,23,2393.0
195.0,22,2502.0,69.5,2.632918079446215,0,0.0,1.0,0,0.0,1.0,22,2505.0,0.11497775522168982,0,0.0,1.0,0,0.0,1.0,22,2505.0
200.0,22,2612.0,70.5945945945946,2.7967487586821664,0,0.0,1.0,0,0.0,1.0,22,2612.0,0.13916505850607822,0,0.0,1.0,0,0.0,1.0,22,2612.0
205.0,23,2723.0,73.5945945945946,2.6472378316531815,0,0.0,1.0,0,0.0,1.0,22,2722.0,0.07142735620044828,0,0.0,1.0,0,0.0,1.0,22,2722.0
210.0,22,2832.0,83.29411764705883,1.8971605375458471,0,0.0,1.0,0,0.0,1.0,22,2832.0,0.06850398692228739,0,0.0,1.0,0,0.0,1.0,22,2832.0
215.0,23,2943.0,86.55882352941177,1.8410717069741338,0,0.0,1.0,0,0.0,1.0,23,2944.0,0.0777549609616161,0,0.0,1.0,0,0.0,1.0,23,2944.0
220.0,22,3052.0,84.77777777777777,2.8081405294476465,0,0.0,1.0,0,0.0,1.0,22,3052.0,0.09261401533481214,0,0.0,1.0,0,0.0,1.0,22,3052.0
225.0,22,3162.0,87.83333333333333,2.935431080342348,0,0.0,1.0,0,0.0,1.0,22,3162.0,0.08151714807834023,0,0.0,1.0,0,0.0,1.0,22,3162.0
230.0,22,3272.0,90.88888888888889,2.49754737023549,0,0.0,1.0,0,0.0,1.0,22,3272.0,0.09676568096404838,0,0.0,1.0,0,0.0,1.0,22,3272.0
235.0,22,3382.0,96.62857142857143,2.6705595467074303,0,0.0,1.0,0,0.0,1.0,22,3382.0,0.12318460482157084,0,0.0,1.0,0,0.0,1.0,22,3382.0
240.0,22,3492.0,99.77142857142857,2.3169357353436806,0,0.0,1.0,0,0.0,1.0,22,3492.0,0.11762791415114926,0,0.0,1.0,0,0.0,1.0,22,3492.0
245.0,22,3602.0,102.91428571428571,1.8269068662920132,0,0.0,1.0,0,0.0,1.0,22,3603.0,0.05668017347119431,0,0.0,1.0,0,0.0,1.0,22,3603.0
250.0,22,3712.0,100.32432432432432,2.9331106817207924,0,0.0,1.0,0,0.0,1.0,22,3712.0,0.12496964413043735,0,0.0,1.0,0,0.0,1.0,22,3712.0
255.0,22,3822.0,100.57894736842105,3.7189006466868513,0,0.0,1.0,0,0.0,1.0,22,3822.0,0.21740007946861772,0,0.0,1.0,0,0.0,1.0,22,3822.0
260.0,22,3932.0,109.22222222222223,2.7071359958393533,0,0.0,1.0,0,0.0,1.0,22,3932.0,0.10516251670789924,0,0.0,1.0,0,0.0,1.0,22,3932.0
265.0,23,4043.0,112.30555555555556,3.2625768165650935,0,0.0,1.0,0,0.0,1.0,22,4042.0,0.09068889892086968,0,0.0,1.0,0,0.0,1.0,22,4042.0
270.0,23,4154.0,122.17647058823529,2.8195912725651304,0,0.0,1.0,0,0.0,1.0,23,4154.0,0.07368819842841347,0,0.0,1.0,0,0.0,1.0,23,4154.0
275.0,23,4263.0,133.21875,3.3858379691816256,0,0.0,1.0,0,0.0,1.0,22,4262.0,0.1766711118131711,0,0.0,1.0,0,0.0,1.0,22,4262.0
280.0,22,4372.0,136.625,3.36635462124741,0,0.0,1.0,0,0.0,1.0,22,4372.0,0.15503571156833532,0,0.0,1.0,0,0.0,1.0,22,4372.0
285.0,22,4482.0,140.0625,2.895465494703942,0,0.0,1.0,0,0.0,1.0,22,4482.0,0.06649708382073834,0,0.0,1.0,0,0.0,1.0,22,4482.0
290.0,22,4592.0,131.2,4.592199191202528,0,0.0,1.0,0,0.0,1.0,22,4592.0,0.255834824354264,0,0.0,1.0,0,0.0,1.0,22,4592.0
295.0,22,4702.0,134.34285714285716,3.672091418935484,0,0.0,1.0,0,0.0,1.0,22,4702.0,0.18946525644921466,0,0.0,1.0,0,0.0,1.0,22,4702.0
300.0,23,4814.0,137.54285714285714,3.3944210777494965,0,0.0,1.0,0,0.0,1.0,22,4812.0,0.08600181869703176,0,0.0,1.0,0,0.0,1.0,22,4812.0
305.0,22,4922.0,144.76470588235293,3.043864207935972,0,0.0,1.0,0,0.0,1.0,22,4922.0,0.10355692844129276,0,0.0,1.0,0,0.0,1.0,22,4922.0
310.0,22,5032.0,148.0,3.699293055528774,0,0.0,1.0,0,0.0,1.0,22,5032.0,0.16740578417764226,0,0.0,1.0,0,0.0,1.0,22,5032.0
315.0,22,5142.0,151.23529411764707,3.9204161603919707,0,0.0,1.0,0,0.0,1.0,22,5142.0,0.1492014489913812,0,0.0,1.0,0,0.0,1.0,22,5142.0
320.0,22,5252.0,159.15151515151516,3.9944157279979984,0,0.0,1.0,0,0.0,1.0,22,5252.0,0.16366690941350157,0,0.0,1.0,0,0.0,1.0,22,5252.0
325.0,22,5362.0,178.73333333333332,2.8028519089165225,0,0.0,1.0,0,0.0,1.0,22,5362.0,0.07873903575704959,0,0.0,1.0,0,0.0,1.0,22,5362.0
330.0,22,5472.0,182.4,2.8857232865516256,0,0.0,1.0,0,0.0,1.0,22,5472.0,0.11578820637921307,0,0.0,1.0,0,0.0,1.0,22,5472.0
335.0,22,5582.0,186.06666666666666,3.2591063119650348,0,0.0,1.0,0,0.0,1.0,22,5582.0,0.18636950103106992,0,0.0,1.0,0,0.0,1.0,22,5582.0
340.0,22,5692.0,183.61290322580646,3.5320532785331706,0,0.0,1.0,0,0.0,1.0,22,5692.0,0.1383370889924405,0,0.0,1.0,0,0.0,1.0,22,5692.0
345.0,22,5802.0,170.64705882352942,3.728242526135356,0,0.0,1.0,0,0.0,1.0,22,5802.0,0.164337384367898,0,0.0,1.0,0,0.0,1.0,22,5802.0
350.0,23,5913.0,168.94285714285715,3.896508311032814,0,0.0,1.0,0,0.0,1.0,22,5912.0,0.21209028352812614,0,0.0,1.0,0,0.0,1.0,22,5912.0
355.0,22,6022.0,172.05714285714285,3.5894602282808585,0,0.0,1.0,0,0.0,1.0,22,6022.0,0.16585381927769557,0,0.0,1.0,0,0.0,1.0,22,6022.0
360.0,22,6132.0,161.3684210526316,4.489339755739544,0,0.0,1.0,0,0.0,1.0,22,6132.0,0.23058848340887683,0,0.0,1.0,0,0.0,1.0,22,6132.0
365.0,22,6242.0,173.38888888888889,3.4813370737577904,0,0.0,1.0,0,0.0,1.0,22,6242.0,0.1776314548112501,0,0.0,1.0,0,0.0,1.0,22,6242.0
370.0,22,6352.0,186.8235294117647,2.701656165576883,0,0.0,1.0,0,0.0,1.0,22,6352.0,0.08635437898206029,0,0.0,1.0,0,0.0,1.0,22,6352.0
375.0,23,6463.0,195.84848484848484,2.9529479210961678,0,0.0,1.0,0,0.0,1.0,22,6462.0,0.07642664813899533,0,0.0,1.0,0,0.0,1.0,22,6462.0
380.0,23,6573.0,219.1,2.6883503079803366,0,0.0,1.0,0,0.0,1.0,22,6572.0,0.11013722534277746,0,0.0,1.0,0,0.0,1.0,22,6572.0
385.0,22,6682.0,222.73333333333332,2.588688564087726,0,0.0,1.0,0,0.0,1.0,22,6682.0,0.10345920923950008,0,0.0,1.0,0,0.0,1.0,22,6682.0
390.0,22,6792.0,226.4,3.1774860143567127,0,0.0,1.0,0,0.0,1.0,22,6792.0,0.14413768631738816,0,0.0,1.0,0,0.0,1.0,22,6792.0
395.0,22,6902.0,230.06666666666666,2.90871168338749,0,0.0,1.0,0,0.0,1.0,22,6902.0,0.16593505089136584,0,0.0,1.0,0,0.0,1.0,22,6902.0
