step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.818777210027232,0,0.0,0.9488510698386443,0,0.0
15.0,0,0.0,0.0,10.305792637010738,0,0.0,0.6975993037880546,0,0.0
20.0,3,9.0,1.0,6.467267488669753,3,9.0,0.34181197930564783,3,9.0
25.0,5,30.0,3.3333333333333335,4.457137144297692,5,30.0,0.24751834797975442,5,30.0
30.0,5,55.0,6.875,4.5989508128752,5,55.0,0.13285295274202524,5,55.0
35.0,5,80.0,8.0,5.968760140101734,5,80.0,0.42638964805819574,5,80.0
40.0,7,106.0,9.636363636363637,1.946025043470726,7,106.0,0.0429541524622192,7,106.0
45.0,7,141.0,10.071428571428571,5.333510518552349,7,141.0,0.23804696087652805,7,141.0
50.0,2,12.0,0.8,6.598590281836423,1,68.0,0.48370668753713775,1,68.0
55.0,3,5.0,0.2631578947368421,6.874526038430579,3,44.0,0.42042297423233094,3,44.0
60.0,3,11.0,0.5789473684210527,6.078553036261087,3,56.0,0.3377514369928673,3,56.0
65.0,8,36.0,1.8,4.551563846756437,8,75.0,0.2017316188214352,8,75.0
70.0,2,6.0,0.3,5.036832067037679,2,51.0,0.30669688649232674,2,51.0
75.0,3,13.0,0.5416666666666666,6.383492014510744,2,24.0,0.4067992754795918,2,24.0
80.0,4,23.0,0.7931034482758621,6.812596818374704,3,29.0,0.40830414160638206,3,29.0
85.0,5,36.0,1.3333333333333333,5.382999191980526,4,36.0,0.2405951678036618,4,36.0
90.0,4,11.0,0.44,3.6091700458047087,4,38.0,0.1297309940162705,4,38.0
95.0,7,38.0,1.52,6.212497922060175,7,44.0,0.28562669899735815,7,44.0
100.0,11,86.0,3.5833333333333335,4.351669822632089,11,88.0,0.18199959565816784,11,88.0
105.0,14,153.0,5.884615384615385,4.463725920855646,14,155.0,0.21488996790220075,14,155.0
110.0,10,91.0,3.5,2.6175345266008447,10,161.0,0.14195884293058514,10,161.0
115.0,8,23.0,0.8214285714285714,2.676826627078468,8,157.0,0.1142077195246288,8,157.0
120.0,5,31.0,1.1481481481481481,3.687152552128729,4,160.0,0.148013430985626,4,160.0
125.0,5,13.0,0.48148148148148145,3.2034632274280455,5,177.0,0.1417185418591551,5,177.0
130.0,9,33.0,1.1379310344827587,4.762136542896515,9,192.0,0.26591879677573227,9,192.0
135.0,7,28.0,1.0,3.8480884924310836,7,183.0,0.18896432074321054,7,183.0
140.0,5,15.0,0.5555555555555556,4.2656327924371,4,145.0,0.15834321118997294,4,145.0
145.0,1,2.0,0.07692307692307693,4.227669370988357,1,146.0,0.19108301529799313,1,146.0
150.0,9,26.0,1.0833333333333333,2.507339825863244,8,167.0,0.055294484384720906,8,167.0
155.0,14,83.0,3.9523809523809526,1.6249724698771562,14,227.0,0.05772634102196079,14,227.0
160.0,11,58.0,2.32,3.85116212937515,10,223.0,0.2371160478077604,10,223.0
165.0,4,10.0,0.3225806451612903,4.909644757661447,3,186.0,0.28844295093803785,3,186.0
170.0,4,14.0,0.5,4.713514624480988,3,147.0,0.24065299005514032,3,147.0
175.0,4,33.0,1.2222222222222223,4.938085603154106,4,138.0,0.20175562641562753,4,138.0
180.0,4,53.0,2.12,4.045998458421687,4,120.0,0.14137999991379993,4,120.0
185.0,4,73.0,2.92,4.794881396515055,4,104.0,0.23208752901233062,4,104.0
190.0,5,94.0,3.4814814814814814,4.70137809438804,5,113.0,0.2820929650190671,5,113.0
195.0,2,3.0,0.125,3.895244666352307,2,80.0,0.20439199185813986,2,80.0
200.0,7,25.0,1.1363636363636365,4.212285859950884,7,49.0,0.10468612777402393,7,49.0
205.0,5,11.0,0.5238095238095238,3.6267999578448884,4,40.0,0.06815265562471186,4,40.0
210.0,5,29.0,1.5263157894736843,6.5738621599910365,4,39.0,0.28149288512742504,4,39.0
215.0,4,37.0,1.9473684210526316,5.534568695481046,4,44.0,0.22018470704394208,4,44.0
220.0,5,55.0,3.235294117647059,4.353815912445261,5,63.0,0.2193954113594555,5,63.0
225.0,6,78.0,4.588235294117647,4.450233949672876,6,87.0,0.23757554096943273,6,87.0
230.0,7,107.0,5.631578947368421,3.8118710589162803,7,115.0,0.17958170914359112,7,115.0
235.0,8,145.0,7.631578947368421,4.80140268759911,8,149.0,0.16909061564566008,8,149.0
240.0,9,185.0,9.736842105263158,4.744074460787822,9,187.0,0.27985274922129594,9,187.0
245.0,5,35.0,1.75,5.1376387328601405,5,142.0,0.3241735079157311,5,142.0
250.0,5,19.0,0.7916666666666666,6.03706904605038,5,53.0,0.38245734455041364,5,53.0
255.0,6,45.0,1.8,5.989179410860518,6,62.0,0.3311831691974078,6,62.0
260.0,10,88.0,3.8260869565217392,3.494024010825699,10,90.0,0.10041014505118315,10,90.0
265.0,1,5.0,0.22727272727272727,4.112551977783876,1,69.0,0.19026291994231112,1,69.0
270.0,6,18.0,0.782608695652174,5.632627388040722,5,59.0,0.3247289693580314,5,59.0
275.0,7,39.0,1.5,6.011693344506326,7,58.0,0.3461923505591258,7,58.0
280.0,8,71.0,2.9583333333333335,6.573498366532931,7,70.0,0.3155980203266435,7,70.0
285.0,6,51.0,2.3181818181818183,3.424628315683853,6,86.0,0.08988891431828513,6,86.0
290.0,4,23.0,0.9583333333333334,6.290972443829266,4,92.0,0.3240849802422023,4,92.0
