step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.697637915289723,0,0.0,0.9586388223759662,0,0.0
10.0,0,0.0,0.0,11.767444753275228,0,0.0,0.89211599369995,0,0.0
15.0,0,0.0,0.0,10.351657800114035,0,0.0,0.9179041928006936,0,0.0
20.0,0,0.0,0.0,10.876516440823922,0,0.0,0.7612199068907167,0,0.0
25.0,0,0.0,0.0,9.33729388738879,0,0.0,0.7317401447533078,0,0.0
30.0,2,3.0,0.2,5.758037811516142,2,3.0,0.24081379265133324,2,3.0
35.0,4,22.0,1.2941176470588236,8.524069225484437,4,22.0,0.5239696985787353,4,22.0
40.0,4,42.0,3.0,6.438364801058484,4,42.0,0.2951064162092111,4,42.0
45.0,1,1.0,0.07692307692307693,7.034126511230241,1,30.0,0.40179212392856367,1,30.0
50.0,3,13.0,0.8666666666666667,5.40122894825989,3,13.0,0.18002500813107483,3,13.0
55.0,0,0.0,0.0,8.461409173921933,0,10.0,0.6323604119160409,0,10.0
60.0,1,3.0,0.1875,9.127325905452029,1,11.0,0.549493210960237,1,11.0
65.0,4,19.0,1.3571428571428572,6.526857491091398,4,27.0,0.33538947376320866,4,27.0
70.0,7,49.0,3.769230769230769,5.321865924460837,7,57.0,0.2764194699277013,7,57.0
75.0,1,12.0,0.9230769230769231,4.508661525037798,1,42.0,0.18743608278753907,1,42.0
80.0,4,8.0,0.42105263157894735,7.645424722792387,4,46.0,0.4633806311845514,4,46.0
85.0,2,8.0,0.38095238095238093,8.755219885704335,2,39.0,0.6029548579325484,2,39.0
90.0,3,14.0,0.56,8.23111455734949,2,13.0,0.5740674218402676,2,13.0
95.0,4,31.0,1.4090909090909092,5.587412072816289,4,33.0,0.28879913104602023,4,33.0
100.0,4,51.0,2.217391304347826,5.905195360293407,4,52.0,0.23534366740282858,4,52.0
105.0,6,74.0,3.5238095238095237,6.712706418569827,6,74.0,0.29209121663208815,6,74.0
110.0,3,4.0,0.2,4.938497124911377,2,44.0,0.28681462738592267,2,44.0
115.0,8,26.0,1.1304347826086956,5.0411224546768025,8,32.0,0.2827848901101796,8,32.0
120.0,10,70.0,3.1818181818181817,4.42009967964369,10,74.0,0.1906124135151152,10,74.0
125.0,7,30.0,1.3636363636363635,3.687358756228923,6,72.0,0.16818333437541988,6,72.0
130.0,4,14.0,0.6666666666666666,6.701093676024711,3,47.0,0.3184996460742007,3,47.0
135.0,4,9.0,0.5294117647058824,4.761743400866616,3,46.0,0.1555510629149575,3,46.0
140.0,8,39.0,2.2941176470588234,4.90646725796193,8,71.0,0.2157009138615934,8,71.0
145.0,3,11.0,0.6111111111111112,5.547212793630453,2,57.0,0.35663563060312825,2,57.0
150.0,3,6.0,0.35294117647058826,6.350682544229067,3,55.0,0.37537466627178884,3,55.0
155.0,2,4.0,0.26666666666666666,6.510547799842062,1,21.0,0.26282563308781237,1,21.0
160.0,2,4.0,0.3333333333333333,5.563330144014723,2,25.0,0.24949159472043858,2,25.0
165.0,4,20.0,1.25,8.29818902808238,4,38.0,0.49176665869704944,4,38.0
170.0,2,10.0,0.5882352941176471,6.646778252990813,2,31.0,0.4108289193422681,2,31.0
175.0,1,3.0,0.16666666666666666,5.646024527395571,1,25.0,0.25266771521616266,1,25.0
180.0,3,10.0,0.625,5.553805355647665,2,24.0,0.259872220318504,2,24.0
185.0,2,4.0,0.26666666666666666,4.863283328996827,2,20.0,0.29051653920511156,2,20.0
190.0,4,17.0,0.8947368421052632,5.372289379550377,4,33.0,0.29676190165177835,4,33.0
195.0,9,51.0,2.55,4.976785688210649,9,67.0,0.266392053591171,9,67.0
200.0,5,23.0,1.0,5.185623066983786,4,54.0,0.3262363194118887,4,54.0
205.0,5,17.0,0.7391304347826086,6.493327697251616,4,40.0,0.35443762075881197,4,40.0
210.0,3,9.0,0.4090909090909091,5.997974610880568,2,42.0,0.3118575458620632,2,42.0
215.0,2,14.0,0.6363636363636364,6.119875534874357,2,43.0,0.3073467632006479,2,43.0
220.0,6,32.0,1.4545454545454546,5.287077923809692,6,43.0,0.3024926747782466,6,43.0
225.0,2,4.0,0.17391304347826086,5.264336805090062,2,30.0,0.2731570283722964,2,30.0
230.0,10,38.0,1.5833333333333333,4.353940457102187,10,59.0,0.18874931908998957,10,59.0
235.0,7,22.0,0.8148148148148148,3.6061175217726924,6,65.0,0.22895860205653298,6,65.0
240.0,1,4.0,0.13793103448275862,4.477582483958997,1,50.0,0.18421554838345472,1,50.0
245.0,4,19.0,0.7037037037037037,5.26983729373066,4,50.0,0.28642057621601313,4,50.0
250.0,4,26.0,0.8666666666666667,5.80425150693748,4,45.0,0.32028172056170506,4,45.0
255.0,7,48.0,1.8461538461538463,3.9172854209496446,6,59.0,0.14315620251731312,6,59.0
260.0,9,82.0,3.28,4.661236742866081,9,91.0,0.19468062658793372,9,91.0
265.0,7,113.0,5.136363636363637,5.612032403742493,7,114.0,0.21993873299948327,7,114.0
270.0,8,153.0,8.052631578947368,5.326758584627671,8,153.0,0.1847647100856107,8,153.0
275.0,9,193.0,10.157894736842104,4.877866278832568,9,193.0,0.2477211669944105,9,193.0
280.0,5,55.0,2.75,5.586664698284753,5,153.0,0.38027056597947695,5,153.0
285.0,5,28.0,1.12,5.98483454684384,5,89.0,0.36339407484822905,5,89.0
290.0,5,16.0,0.6666666666666666,4.906322346732082,5,98.0,0.2962259206360419,5,98.0
295.0,8,48.0,1.7777777777777777,4.8356791576049645,8,116.0,0.24021018705605557,8,116.0
300.0,6,19.0,0.7307692307692307,5.353997897463982,6,90.0,0.31505975508105005,6,90.0
305.0,9,46.0,1.7037037037037037,4.418695741341341,9,78.0,0.18602670629427692,9,78.0
310.0,9,87.0,3.625,4.414585956952123,9,94.0,0.18145979245860602,9,94.0
315.0,9,132.0,5.076923076923077,5.6987173542182195,9,139.0,0.2576285276695045,9,139.0
320.0,2,3.0,0.12,5.531691332109376,1,87.0,0.3226928153423069,1,87.0
325.0,6,22.0,1.0,5.813400699401706,5,60.0,0.2704906644757117,5,60.0
330.0,7,50.0,2.380952380952381,6.4174790129846695,7,51.0,0.22430345355487652,7,51.0
335.0,6,80.0,4.2105263157894735,6.213928461965817,6,80.0,0.1524272184389364,6,80.0
340.0,3,33.0,2.357142857142857,6.327796936977272,3,69.0,0.2854221688101374,3,69.0
345.0,1,1.0,0.05555555555555555,9.668171819747652,1,37.0,0.616035955983414,1,37.0
350.0,2,3.0,0.17647058823529413,7.36442591614734,2,39.0,0.42641268639161856,2,39.0
355.0,5,21.0,1.05,8.826570279632877,5,57.0,0.5283531053156663,5,57.0
360.0,6,49.0,2.8823529411764706,5.720837827471405,6,85.0,0.33373751759389275,6,85.0
365.0,7,81.0,4.2631578947368425,6.034857130212122,6,115.0,0.33963899083890586,6,115.0
370.0,3,32.0,1.5238095238095237,6.99811923192186,3,88.0,0.41738565858550336,3,88.0
375.0,3,13.0,0.5909090909090909,6.525329597309727,3,45.0,0.3578465796393343,3,45.0
380.0,2,4.0,0.16666666666666666,6.619947802052077,2,44.0,0.409596470745768,2,44.0
385.0,4,20.0,0.9523809523809523,6.378743143468785,4,52.0,0.31026837026726195,4,52.0
390.0,9,55.0,3.0555555555555554,5.288765986677344,8,85.0,0.009618872346311168,8,85.0
395.0,5,40.0,2.6666666666666665,5.862609046470135,5,82.0,0.3331058099710725,5,82.0
400.0,1,7.0,0.3888888888888889,7.380858810396991,1,51.0,0.4251479388126986,1,51.0
405.0,3,6.0,0.3333333333333333,7.711044872486004,3,50.0,0.5256905190609653,3,50.0
410.0,6,26.0,1.3,5.966959518402117,6,70.0,0.2887575958467469,6,70.0
415.0,7,56.0,2.8,6.041227469832754,7,100.0,0.24197238378834995,7,100.0
420.0,2,16.0,0.8,6.715022936338384,2,87.0,0.4383554780458654,2,87.0
425.0,2,4.0,0.18181818181818182,6.9749316310294205,2,37.0,0.43493582882289833,2,37.0
430.0,3,7.0,0.2692307692307692,5.657545356993707,3,45.0,0.3232334787458319,3,45.0
435.0,7,34.0,1.2142857142857142,5.979959237876356,6,66.0,0.36727279933443024,6,66.0
440.0,2,9.0,0.3333333333333333,5.04644039665123,2,42.0,0.2766378808616357,2,42.0
445.0,9,29.0,0.9666666666666667,3.0667607148909517,8,57.0,0.12592469585626118,8,57.0
450.0,6,12.0,0.4,4.731247125690261,5,76.0,0.28653643740895196,5,76.0
455.0,9,43.0,1.4333333333333333,4.731716800127415,9,90.0,0.15495348589243702,9,90.0
460.0,10,88.0,3.142857142857143,3.9317631714644583,10,130.0,0.06597652501042613,10,130.0
465.0,8,50.0,1.9230769230769231,4.135525531954203,8,125.0,0.20275976642723018,8,125.0
470.0,7,28.0,1.037037037037037,5.565488479148257,7,86.0,0.2782936996713888,7,86.0
475.0,6,17.0,0.68,4.157005092023611,5,98.0,0.1232859065848877,5,98.0
480.0,8,31.0,1.2916666666666667,4.295949802312973,8,108.0,0.1683800435790048,8,108.0
485.0,6,28.0,1.2727272727272727,4.317402702245953,6,103.0,0.20375372442407994,6,103.0
490.0,10,46.0,1.84,4.909728882926978,10,100.0,0.2077411405352329,10,100.0
495.0,5,26.0,1.0,5.35669445506038,5,103.0,0.3075578429714275,5,103.0
500.0,4,19.0,0.7037037037037037,4.762903457430844,4,94.0,0.2559114189403348,4,94.0
505.0,7,49.0,1.8846153846153846,4.989992745935125,7,105.0,0.2501425366072694,7,105.0
510.0,8,88.0,3.259259259259259,4.875578907059482,8,129.0,0.24230168876721692,8,129.0
515.0,6,51.0,1.8888888888888888,3.7645655715320596,6,120.0,0.17641273269206662,6,120.0
520.0,11,55.0,1.9642857142857142,4.066719761621003,11,113.0,0.14556054739626825,11,113.0
525.0,6,24.0,0.8571428571428571,4.308937019424606,5,120.0,0.2851091391529258,5,120.0
530.0,4,25.0,0.78125,6.041968890252457,4,116.0,0.37436317966323074,4,116.0
535.0,10,56.0,1.75,4.067412876470124,8,123.0,0.15522485379091885,8,123.0
