step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
150.0,20,1247.0,47.96153846153846,2.189273506963408,0,0.0,1.0,0,0.0,1.0,20,1247.0,0.05059984909947228,0,0.0,1.0,0,0.0,1.0,20,1247.0
155.0,21,1350.0,56.25,0.7450003485366596,0,0.0,1.0,0,0.0,1.0,21,1350.0,0.007327172667834492,0,0.0,1.0,0,0.0,1.0,21,1350.0
160.0,22,1457.0,52.035714285714285,2.5395145387958697,0,0.0,1.0,0,0.0,1.0,22,1457.0,0.1399047318720716,0,0.0,1.0,0,0.0,1.0,22,1457.0
165.0,22,1567.0,54.03448275862069,2.5264890981084958,0,0.0,1.0,0,0.0,1.0,22,1567.0,0.17202257342095764,0,0.0,1.0,0,0.0,1.0,22,1567.0
170.0,22,1677.0,55.9,2.8653067670739105,0,0.0,1.0,0,0.0,1.0,22,1677.0,0.07578160221304919,0,0.0,1.0,0,0.0,1.0,22,1677.0
175.0,22,1787.0,61.62068965517241,2.754475918614015,0,0.0,1.0,0,0.0,1.0,22,1787.0,0.0,0,0.0,1.0,0,0.0,1.0,22,1787.0
180.0,22,1897.0,70.25925925925925,2.3655662043200802,0,0.0,1.0,0,0.0,1.0,22,1897.0,0.11760197666186623,0,0.0,1.0,0,0.0,1.0,22,1897.0
185.0,22,2007.0,74.33333333333333,2.3319550335600217,0,0.0,1.0,0,0.0,1.0,22,2007.0,0.1457761090647771,0,0.0,1.0,0,0.0,1.0,22,2007.0
190.0,22,2117.0,75.60714285714286,2.4706984442680633,0,0.0,1.0,0,0.0,1.0,22,2117.0,0.13699076657438886,0,0.0,1.0,0,0.0,1.0,22,2117.0
195.0,23,2228.0,69.625,3.1443523896775427,0,0.0,1.0,0,0.0,1.0,22,2227.0,0.15446124458621918,0,0.0,1.0,0,0.0,1.0,22,2227.0
200.0,22,2337.0,70.81818181818181,3.0728752447719523,0,0.0,1.0,0,0.0,1.0,22,2337.0,0.14310342991475275,0,0.0,1.0,0,0.0,1.0,22,2337.0
205.0,22,2447.0,71.97058823529412,4.0689590638566315,0,0.0,1.0,0,0.0,1.0,22,2447.0,0.13802575559389718,0,0.0,1.0,0,0.0,1.0,22,2447.0
210.0,22,2557.0,75.20588235294117,3.9550023405618164,0,0.0,1.0,0,0.0,1.0,22,2557.0,0.2115361094576401,0,0.0,1.0,0,0.0,1.0,22,2557.0
215.0,22,2667.0,76.2,4.02267580628795,0,0.0,1.0,0,0.0,1.0,22,2667.0,0.22328003199190624,0,0.0,1.0,0,0.0,1.0,22,2667.0
220.0,23,2778.0,86.8125,2.244826173898948,0,0.0,1.0,0,0.0,1.0,22,2777.0,0.035522354342183364,0,0.0,1.0,0,0.0,1.0,22,2777.0
225.0,22,2887.0,93.12903225806451,2.563445560334793,0,0.0,1.0,0,0.0,1.0,22,2887.0,0.0598201238586944,0,0.0,1.0,0,0.0,1.0,22,2887.0
230.0,22,2997.0,90.81818181818181,3.5191261299643637,0,0.0,1.0,0,0.0,1.0,22,2997.0,0.12833894735688453,0,0.0,1.0,0,0.0,1.0,22,2997.0
235.0,22,3107.0,100.2258064516129,3.7989583047491498,0,0.0,1.0,0,0.0,1.0,22,3107.0,0.19088033939307475,0,0.0,1.0,0,0.0,1.0,22,3107.0
240.0,22,3217.0,110.93103448275862,2.610727427415343,0,0.0,1.0,0,0.0,1.0,22,3217.0,0.08676525555945228,0,0.0,1.0,0,0.0,1.0,22,3217.0
245.0,22,3327.0,114.72413793103448,2.571019870526574,0,0.0,1.0,0,0.0,1.0,22,3327.0,0.07621674572725723,0,0.0,1.0,0,0.0,1.0,22,3327.0
250.0,22,3437.0,114.56666666666666,3.308944870980791,0,0.0,1.0,0,0.0,1.0,22,3437.0,0.12925883742782512,0,0.0,1.0,0,0.0,1.0,22,3437.0
255.0,22,3547.0,126.67857142857143,2.588595097064417,0,0.0,1.0,0,0.0,1.0,22,3547.0,0.10224788273625009,0,0.0,1.0,0,0.0,1.0,22,3547.0
260.0,22,3657.0,126.10344827586206,2.9984442325548377,0,0.0,1.0,0,0.0,1.0,22,3657.0,0.10872767813183444,0,0.0,1.0,0,0.0,1.0,22,3657.0
265.0,22,3767.0,125.56666666666666,2.7853212445158926,0,0.0,1.0,0,0.0,1.0,22,3767.0,0.11833393191734962,0,0.0,1.0,0,0.0,1.0,22,3767.0
270.0,22,3877.0,129.23333333333332,3.3789110608107555,0,0.0,1.0,0,0.0,1.0,22,3877.0,0.146034210434812,0,0.0,1.0,0,0.0,1.0,22,3877.0
275.0,22,3987.0,142.39285714285714,1.7009102491031487,0,0.0,1.0,0,0.0,1.0,22,3987.0,0.0,0,0.0,1.0,0,0.0,1.0,22,3987.0
280.0,22,4097.0,151.74074074074073,2.4371542904002887,0,0.0,1.0,0,0.0,1.0,22,4097.0,0.04156053233958175,0,0.0,1.0,0,0.0,1.0,22,4097.0
285.0,22,4207.0,145.06896551724137,2.985902749387602,0,0.0,1.0,0,0.0,1.0,22,4207.0,0.19946096303981062,0,0.0,1.0,0,0.0,1.0,22,4207.0
290.0,22,4317.0,130.8181818181818,3.954633168877794,0,0.0,1.0,0,0.0,1.0,22,4317.0,0.22643147968598415,0,0.0,1.0,0,0.0,1.0,22,4317.0
295.0,22,4427.0,138.34375,2.35743276863094,0,0.0,1.0,0,0.0,1.0,22,4427.0,0.05645375333403975,0,0.0,1.0,0,0.0,1.0,22,4427.0
300.0,23,4539.0,156.51724137931035,1.7166528515985908,0,0.0,1.0,0,0.0,1.0,22,4537.0,0.0010966942586487518,0,0.0,1.0,0,0.0,1.0,22,4537.0
305.0,22,4647.0,160.24137931034483,2.757500674175118,0,0.0,1.0,0,0.0,1.0,22,4647.0,0.07869214828921368,0,0.0,1.0,0,0.0,1.0,22,4647.0
310.0,22,4757.0,144.15151515151516,4.061804504029471,0,0.0,1.0,0,0.0,1.0,22,4757.0,0.24891829130881885,0,0.0,1.0,0,0.0,1.0,22,4757.0
315.0,22,4867.0,143.14705882352942,3.7852319997734205,0,0.0,1.0,0,0.0,1.0,22,4867.0,0.20478601562924698,0,0.0,1.0,0,0.0,1.0,22,4867.0
320.0,22,4977.0,150.8181818181818,3.0348472777323012,0,0.0,1.0,0,0.0,1.0,22,4977.0,0.08118956677330245,0,0.0,1.0,0,0.0,1.0,22,4977.0
325.0,22,5087.0,164.09677419354838,2.884178520429166,0,0.0,1.0,0,0.0,1.0,22,5087.0,0.07580795695787543,0,0.0,1.0,0,0.0,1.0,22,5087.0
330.0,22,5197.0,192.4814814814815,2.2927046808793143,0,0.0,1.0,0,0.0,1.0,22,5197.0,0.11588667990299525,0,0.0,1.0,0,0.0,1.0,22,5197.0
335.0,22,5307.0,176.9,2.645878640649396,0,0.0,1.0,0,0.0,1.0,22,5307.0,0.14152874054326303,0,0.0,1.0,0,0.0,1.0,22,5307.0
