step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.638899653181788,0,0.0,0.8907517211484327,0,0.0
10.0,0,0.0,0.0,8.541326085516893,0,0.0,0.5877950035417645,0,0.0
15.0,1,5.0,1.0,10.47545366029323,1,5.0,0.6373993728188178,1,5.0
20.0,1,2.0,0.25,8.852150184547408,1,2.0,0.6519095291352103,1,2.0
25.0,2,10.0,1.1111111111111112,8.729964661311932,2,10.0,0.5263715022288966,2,10.0
30.0,0,0.0,0.0,6.979489044228941,0,2.0,0.45883848338396577,0,2.0
35.0,1,3.0,0.23076923076923078,8.602697064000974,1,3.0,0.5631520258923284,1,3.0
40.0,2,2.0,0.15384615384615385,7.976596954279341,1,1.0,0.5542675394326602,1,1.0
45.0,3,9.0,0.8181818181818182,4.39402246072448,3,9.0,0.2724091021565689,3,9.0
50.0,3,4.0,0.26666666666666666,5.79958959166145,2,6.0,0.37044811660093757,2,6.0
55.0,2,13.0,0.8666666666666667,8.891736392853902,2,13.0,0.5960405704325802,2,13.0
60.0,1,2.0,0.14285714285714285,6.470640578176521,1,3.0,0.39759191130203025,1,3.0
65.0,4,13.0,0.8125,6.33115251386006,4,13.0,0.272359873830164,4,13.0
70.0,2,4.0,0.25,7.43174597332243,1,12.0,0.5407014516705291,1,12.0
75.0,3,11.0,0.6875,6.119069440487019,3,16.0,0.2760840251086399,3,16.0
80.0,3,24.0,1.7142857142857142,6.854946971555404,3,24.0,0.361470038612224,3,24.0
85.0,4,40.0,3.6363636363636362,5.477891552890436,3,39.0,0.2575703994755641,3,39.0
90.0,1,1.0,0.07692307692307693,7.164116165604043,0,16.0,0.504575637193008,0,16.0
95.0,2,5.0,0.3125,9.228498881448957,2,5.0,0.5723165335072061,2,5.0
100.0,1,2.0,0.14285714285714285,5.950338077494228,1,3.0,0.337246510254155,1,3.0
105.0,5,13.0,0.9285714285714286,6.920259040994442,4,12.0,0.354964952513601,4,12.0
110.0,0,0.0,0.0,6.4819032030928,0,12.0,0.42166211936539955,0,12.0
115.0,3,13.0,0.9285714285714286,6.175385170684508,3,13.0,0.2820171762444565,3,13.0
120.0,5,36.0,2.1176470588235294,7.124302909747226,5,36.0,0.36086674757425435,5,36.0
125.0,0,0.0,0.0,8.291733491947296,0,17.0,0.6518012817243403,0,17.0
130.0,2,4.0,0.19047619047619047,7.644720783539304,1,4.0,0.5316886219044783,1,4.0
135.0,2,10.0,0.5263157894736842,6.5472567123987755,2,10.0,0.3538144352822413,2,10.0
140.0,5,33.0,1.5714285714285714,7.637640292487984,4,28.0,0.4300093437645381,4,28.0
145.0,4,45.0,2.5,6.181350171561716,4,45.0,0.30665728538328,4,45.0
150.0,4,65.0,4.0625,5.4875789327533235,4,65.0,0.1928617583906304,4,65.0
155.0,2,4.0,0.26666666666666666,5.663442409966468,2,38.0,0.18775294004515852,2,38.0
160.0,1,7.0,0.4666666666666667,7.815172091561008,1,11.0,0.4337371705836023,1,11.0
165.0,1,3.0,0.21428571428571427,6.751846920521136,1,7.0,0.39196191465007096,1,7.0
170.0,6,22.0,1.8333333333333333,5.186203404437042,6,26.0,0.21404652927596066,6,26.0
175.0,1,6.0,0.375,7.629419555271118,1,32.0,0.45537583341158655,1,32.0
180.0,1,2.0,0.11764705882352941,8.151806065210264,1,8.0,0.45003869695481874,1,8.0
185.0,2,3.0,0.16666666666666666,7.196177967701989,2,11.0,0.41468783518511376,2,11.0
190.0,5,22.0,1.375,6.609857496022193,5,28.0,0.2944446762935037,5,28.0
195.0,6,52.0,4.0,5.962740994704746,6,58.0,0.3726266438474199,6,58.0
200.0,3,15.0,1.25,4.500293740672141,2,49.0,0.24883556365491738,2,49.0
205.0,5,10.0,0.6666666666666666,4.993052270169891,5,31.0,0.2739992214551488,5,31.0
210.0,3,13.0,0.8666666666666667,6.199484461864061,3,39.0,0.3450606748365621,3,39.0
215.0,5,35.0,2.1875,5.11759279314336,5,56.0,0.2938342343649985,5,56.0
220.0,3,7.0,0.4117647058823529,6.944647925201199,3,34.0,0.39737910354725653,3,34.0
225.0,5,26.0,1.4444444444444444,7.714165342874878,5,26.0,0.4691114105568512,5,26.0
230.0,6,52.0,2.888888888888889,5.2777339736397995,6,52.0,0.2460745425260748,6,52.0
235.0,2,2.0,0.1111111111111111,4.427918699636418,1,34.0,0.22417575947915314,1,34.0
240.0,3,12.0,0.75,7.912177771018762,3,14.0,0.3674007568940377,3,14.0
245.0,2,4.0,0.2222222222222222,7.900686875941353,2,15.0,0.3409919083374878,2,15.0
250.0,3,17.0,0.9444444444444444,9.599131502093517,3,19.0,0.6801887134416955,3,19.0
255.0,0,0.0,0.0,6.04569616357115,0,7.0,0.3353021230215855,0,7.0
260.0,4,15.0,0.7894736842105263,6.653630743534628,4,15.0,0.30174532670023047,4,15.0
265.0,3,10.0,0.5555555555555556,7.625270638621935,3,22.0,0.45074390566815664,3,22.0
270.0,5,22.0,1.2222222222222223,5.941876828029933,5,26.0,0.2907158161942088,5,26.0
275.0,2,3.0,0.17647058823529413,6.056868820481801,1,15.0,0.35464957127332813,1,15.0
280.0,2,12.0,0.75,6.843481105732645,2,23.0,0.30213289219954603,2,23.0
285.0,2,22.0,1.375,7.832739608370723,2,26.0,0.4116333097516205,2,26.0
290.0,2,5.0,0.4166666666666667,5.120674239210967,2,7.0,0.2209818475728605,2,7.0
295.0,4,22.0,1.6923076923076923,5.99652675663978,4,22.0,0.2576098009423284,4,22.0
300.0,1,1.0,0.07142857142857142,7.129154585959311,1,18.0,0.4558578428984371,1,18.0
305.0,1,6.0,0.4,9.216798279546815,1,6.0,0.5930065939432031,1,6.0
310.0,1,4.0,0.3076923076923077,8.046782871981598,1,6.0,0.4838764020534079,1,6.0
315.0,6,23.0,1.6428571428571428,5.45819831008732,6,23.0,0.31511651819122855,6,23.0
320.0,9,61.0,4.357142857142857,2.6877551908627697,9,61.0,0.20079244949752809,9,61.0
325.0,2,15.0,1.0714285714285714,3.694145316088155,2,51.0,0.24892809634161353,2,51.0
330.0,2,2.0,0.09523809523809523,6.9710017944069484,2,35.0,0.4043579668112427,2,35.0
335.0,2,7.0,0.28,8.616080394928915,1,22.0,0.6288534359260575,1,22.0
340.0,2,2.0,0.08,6.333785737129809,1,8.0,0.468517184792869,1,8.0
345.0,8,23.0,0.9583333333333334,5.558800910292721,8,30.0,0.27158509329917235,8,30.0
350.0,4,15.0,0.6521739130434783,5.563603949436923,3,45.0,0.27610687902958236,3,45.0
355.0,3,9.0,0.391304347826087,4.553797017184039,3,45.0,0.223815033404335,3,45.0
360.0,6,22.0,0.88,4.723084846976602,6,67.0,0.21396676764547107,6,67.0
365.0,9,56.0,2.0,5.933722661965899,9,96.0,0.33619103074055307,9,96.0
370.0,7,19.0,0.76,4.681539232106367,6,89.0,0.2112087143809244,6,89.0
375.0,3,14.0,0.6363636363636364,5.02384124914576,3,46.0,0.1812495309558255,3,46.0
380.0,3,25.0,1.1904761904761905,5.92092182961789,3,56.0,0.31065213646738166,3,56.0
385.0,3,5.0,0.22727272727272727,6.851260785848002,3,48.0,0.35074372277463195,3,48.0
390.0,9,34.0,1.7,4.886695014125744,9,63.0,0.21500790364198374,9,63.0
395.0,12,90.0,4.5,3.0020712909931855,12,119.0,0.08987474018396759,12,119.0
400.0,5,41.0,1.8636363636363635,3.4289917214401924,5,121.0,0.243360636769759,5,121.0
405.0,2,5.0,0.22727272727272727,5.334251189101382,1,85.0,0.23361447421354573,1,85.0
410.0,3,14.0,0.5833333333333334,5.299609347128512,3,75.0,0.23188953858881078,3,75.0
415.0,4,11.0,0.4230769230769231,4.960743514224765,4,80.0,0.29993756804983013,4,80.0
420.0,10,49.0,1.8148148148148149,3.804593181915738,10,110.0,0.2515902768933503,10,110.0
425.0,8,34.0,1.2142857142857142,2.5506080525822186,8,107.0,0.10978364116447305,8,107.0
430.0,6,19.0,0.6129032258064516,5.672191072764328,5,103.0,0.303885016711541,5,103.0
435.0,5,12.0,0.4444444444444444,3.8207097006267183,5,119.0,0.16429433206506389,5,119.0
440.0,13,53.0,2.12,2.59813988939111,13,149.0,0.07986303838723788,13,149.0
445.0,15,120.0,4.8,2.855477539938757,15,214.0,0.09362424069583673,15,214.0
450.0,19,207.0,8.28,2.196120798239489,19,301.0,0.07509786548420559,19,301.0
455.0,10,108.0,4.5,3.493911614329992,9,269.0,0.21506631633616083,9,269.0
460.0,5,45.0,1.9565217391304348,3.9794428029773865,4,232.0,0.15044150691721905,4,232.0
465.0,3,11.0,0.5,4.09486093405774,3,203.0,0.12003003283937039,3,203.0
470.0,2,20.0,0.9090909090909091,4.598004104056736,2,157.0,0.15720209942687843,2,157.0
475.0,2,30.0,1.3636363636363635,5.751536849668477,2,143.0,0.34093995889351714,2,143.0
480.0,4,42.0,1.826086956521739,5.93353411441689,3,130.0,0.3922281443922953,3,130.0
485.0,0,0.0,0.0,4.5880236514239,0,75.0,0.23427350613428777,0,75.0
490.0,5,12.0,0.46153846153846156,5.233415946440673,5,86.0,0.31926035614157555,5,86.0
495.0,5,10.0,0.35714285714285715,4.424008168276632,5,78.0,0.25478452594323353,5,78.0
500.0,8,36.0,1.3333333333333333,3.8432944125781114,7,92.0,0.22775242101759718,7,92.0
505.0,8,72.0,2.5714285714285716,4.038697196754027,7,106.0,0.13855211352792704,7,106.0
510.0,8,110.0,4.230769230769231,4.398310372650507,8,129.0,0.14950598337888527,8,129.0
515.0,4,33.0,1.2692307692307692,4.5525445389867505,4,119.0,0.27559283784790667,4,119.0
520.0,8,32.0,1.103448275862069,5.217931949179349,8,111.0,0.25912885017001985,8,111.0
525.0,10,40.0,1.4814814814814814,3.744076103333495,10,141.0,0.18606089649708882,10,141.0
530.0,10,51.0,1.8888888888888888,3.3688792748320227,9,158.0,0.08881934932468064,9,158.0
535.0,8,88.0,3.142857142857143,4.882024441931655,8,185.0,0.22646390537321492,8,185.0
540.0,7,57.0,2.28,4.140043766074569,7,146.0,0.18085797206925083,7,146.0
545.0,7,33.0,1.1785714285714286,5.6317772661543914,7,119.0,0.27111913461690257,7,119.0
550.0,7,25.0,0.8620689655172413,5.921246530165762,7,127.0,0.3405742446960163,7,127.0
555.0,8,25.0,0.9615384615384616,3.631144139135347,7,119.0,0.18921331802481103,7,119.0
560.0,7,56.0,2.1538461538461537,3.9827358053055315,7,151.0,0.16031683557642648,7,151.0
565.0,7,35.0,1.25,4.599377003212238,6,147.0,0.24703729533904878,6,147.0
570.0,6,35.0,1.25,4.535660357030636,6,140.0,0.20230948302583088,6,140.0
575.0,6,20.0,0.6060606060606061,4.123284943405508,6,141.0,0.23006955714853455,6,141.0
580.0,8,30.0,0.8571428571428571,4.961207185861748,7,128.0,0.28122805341830265,7,128.0
585.0,12,73.0,2.212121212121212,3.4813513291908844,11,169.0,0.15018790188254344,11,169.0
590.0,13,131.0,4.225806451612903,3.3076700524248994,12,208.0,0.08812188830044042,12,208.0
595.0,11,91.0,3.3703703703703702,2.9758944166273475,11,204.0,0.03714165512008705,11,204.0
600.0,10,59.0,2.107142857142857,4.557354480418363,10,157.0,0.16622097894644566,10,157.0
605.0,4,18.0,0.6428571428571429,5.237278314332499,4,155.0,0.25433784728617304,4,155.0
610.0,7,29.0,1.0740740740740742,4.733391890185988,6,151.0,0.2366310080727591,6,151.0
615.0,7,24.0,0.8888888888888888,4.216176851682694,6,140.0,0.18874484502909747,6,140.0
620.0,7,28.0,1.12,3.7722996453767963,7,151.0,0.1849959040507022,7,151.0
625.0,6,18.0,0.6206896551724138,4.32453759191934,5,157.0,0.2575857061598375,5,157.0
630.0,4,15.0,0.5172413793103449,4.788082249488119,4,155.0,0.29273676427211986,4,155.0
635.0,11,57.0,1.9,4.43426343430126,11,173.0,0.15008828654557868,11,173.0
640.0,10,106.0,3.4193548387096775,4.502304102064272,10,217.0,0.19172847425786999,10,217.0
645.0,13,164.0,6.3076923076923075,3.161737374100835,13,264.0,0.13995211625311366,13,264.0
650.0,8,90.0,3.0,4.026403626250885,8,249.0,0.2108600919447272,8,249.0
655.0,11,40.0,1.2903225806451613,4.48402615233433,10,200.0,0.22719183228181128,10,200.0
660.0,11,78.0,2.4375,4.342666541630268,11,167.0,0.2370942612386289,11,167.0
665.0,14,138.0,4.181818181818182,4.443153169218917,14,156.0,0.16385199645693077,14,156.0
670.0,18,218.0,6.8125,3.665900671360289,18,224.0,0.15564637841003953,18,224.0
675.0,12,118.0,3.189189189189189,4.543332841804004,11,226.0,0.2495441425737547,11,226.0
680.0,8,23.0,0.6216216216216216,4.419851215463232,8,219.0,0.24470207134714128,8,219.0
685.0,12,41.0,1.1714285714285715,2.971447718008884,12,264.0,0.12536150789949213,12,264.0
690.0,17,97.0,2.6216216216216215,3.69284854652028,17,322.0,0.13139246999900014,17,322.0
695.0,15,79.0,2.323529411764706,3.2977623899248187,14,299.0,0.1449673234986565,14,299.0
700.0,9,49.0,1.4848484848484849,3.6853354773201135,9,272.0,0.09207147025690869,9,272.0
705.0,7,23.0,0.7666666666666667,3.9058988136059005,7,290.0,0.1611220764604052,7,290.0
710.0,11,62.0,2.1379310344827585,2.925592034977777,11,310.0,0.09925013586253578,11,310.0
715.0,10,47.0,1.6206896551724137,2.693898898497311,9,288.0,0.06884296212539685,9,288.0
720.0,7,28.0,1.037037037037037,3.450365302819069,7,288.0,0.08300771256053252,7,288.0
725.0,4,25.0,1.0416666666666667,3.776961967168871,3,225.0,0.1710068018721956,3,225.0
730.0,0,0.0,0.0,4.602301419911565,0,196.0,0.2831010763632378,0,196.0
