step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.959058119468699,0,0.0,0.9607778036865856,0,0.0
10.0,0,0.0,0.0,10.363316239292514,0,0.0,0.76530930695274,0,0.0
15.0,0,0.0,0.0,10.103434190591038,0,0.0,0.7294637131959022,0,0.0
20.0,2,7.0,0.6363636363636364,7.083725960516497,2,7.0,0.41940631559668917,2,7.0
25.0,2,4.0,0.4444444444444444,5.120374711562279,1,11.0,0.17262888122794104,1,11.0
30.0,2,11.0,0.8461538461538461,7.179758137584598,2,14.0,0.34093952211198736,2,14.0
35.0,2,21.0,1.75,10.130789399085122,2,21.0,0.6427670428027156,2,21.0
40.0,5,35.0,3.1818181818181817,5.780941536903817,5,35.0,0.2988968540329971,5,35.0
45.0,2,7.0,0.5,5.59890107691826,1,30.0,0.3798849171342835,1,30.0
50.0,2,6.0,0.42857142857142855,6.358819663941733,2,13.0,0.43217999282879116,2,13.0
55.0,6,23.0,1.6428571428571428,4.626988099405546,5,21.0,0.17073159367512664,5,21.0
60.0,2,6.0,0.42857142857142855,6.035203285263976,2,13.0,0.3115503301096326,2,13.0
65.0,2,16.0,1.0666666666666667,8.367583265748841,2,16.0,0.43847993118816375,2,16.0
70.0,3,29.0,1.8125,8.367753552683524,3,29.0,0.6429116771555416,3,29.0
75.0,4,46.0,2.5555555555555554,7.514451629702513,4,46.0,0.46130464169179636,4,46.0
80.0,4,66.0,3.473684210526316,8.463427193747322,4,66.0,0.48954018722718123,4,66.0
85.0,1,1.0,0.06666666666666667,6.043672989897738,1,32.0,0.2989000044643847,1,32.0
90.0,3,10.0,0.6666666666666666,7.5899394287297355,3,11.0,0.3846330758717715,3,11.0
95.0,2,4.0,0.23529411764705882,8.65011174183718,2,13.0,0.5512990725396524,2,13.0
100.0,4,17.0,1.1333333333333333,8.215063359800245,4,18.0,0.47931672311664897,4,18.0
105.0,2,3.0,0.21428571428571427,3.4653187336903875,2,17.0,0.13651404844386142,2,17.0
