step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.030132270056894,0,0.0,0.9850797991034904,0,0.0
10.0,0,0.0,0.0,9.192798493471447,0,0.0,0.8430539563112956,0,0.0
15.0,0,0.0,0.0,9.157901266733647,0,0.0,0.48694584971238664,0,0.0
20.0,2,5.0,0.7142857142857143,8.012636322473684,2,5.0,0.4763221269631406,2,5.0
25.0,1,1.0,0.16666666666666666,9.42765464609867,0,0.0,0.9880421579915354,0,0.0
30.0,1,2.0,0.2,8.998511972994738,1,2.0,0.6456453132396773,1,2.0
35.0,2,8.0,1.0,7.6738851019189305,2,8.0,0.3191346807013648,2,8.0
40.0,3,18.0,1.5,8.428615809522258,3,18.0,0.5287492645743234,3,18.0
45.0,3,33.0,2.2,8.410914023364143,3,33.0,0.5913395924908426,3,33.0
50.0,1,1.0,0.058823529411764705,7.328624847608324,1,15.0,0.48101756183987815,1,15.0
55.0,6,18.0,1.0,3.994649529032276,6,18.0,0.13998384524570925,6,18.0
60.0,1,4.0,0.17391304347826086,6.999706595801195,1,24.0,0.43732207228596354,1,24.0
65.0,1,5.0,0.2,8.503791878015559,1,9.0,0.5966939954623083,1,9.0
70.0,2,2.0,0.08695652173913043,5.6404991665254975,2,6.0,0.25800132652933105,2,6.0
75.0,10,36.0,1.7142857142857142,4.5592267330716645,10,40.0,0.2325286397186865,10,40.0
80.0,4,11.0,0.4782608695652174,4.655052324401629,3,40.0,0.2904619888345322,3,40.0
85.0,5,20.0,0.8333333333333334,6.012979718298386,4,35.0,0.3120764981064719,4,35.0
90.0,3,32.0,1.4545454545454546,5.62503775771825,3,44.0,0.26978320434734504,3,44.0
95.0,4,10.0,0.5555555555555556,4.826747601765465,4,33.0,0.17130029130220178,4,33.0
100.0,11,48.0,2.526315789473684,4.998546699621709,11,56.0,0.1478626342962584,11,56.0
105.0,2,7.0,0.4375,4.466231102380867,1,39.0,0.3574419475794514,1,39.0
