step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.668503881584014,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9467070382872347,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,11.086698620470216,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8983961940843928,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,9.484148993850473,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7128744230752659,0,0.0,1.0,0,0.0,1.0,0,0.0
20.0,2,6.0,0.35294117647058826,9.921091834886038,0,0.0,1.0,0,0.0,1.0,2,6.0,0.6610569290319936,0,0.0,1.0,0,0.0,1.0,2,6.0
25.0,3,17.0,1.2142857142857142,7.3623456399314,0,0.0,1.0,0,0.0,1.0,2,16.0,0.46230912516170897,0,0.0,1.0,0,0.0,1.0,2,16.0
30.0,2,26.0,1.625,7.731302804085468,0,0.0,1.0,0,0.0,1.0,2,26.0,0.3854333649083524,0,0.0,1.0,0,0.0,1.0,2,26.0
35.0,4,45.0,3.2142857142857144,8.944163351636158,0,0.0,1.0,0,0.0,1.0,4,45.0,0.5311160461868354,0,0.0,1.0,0,0.0,1.0,4,45.0
40.0,4,65.0,5.0,6.367661871181816,0,0.0,1.0,0,0.0,1.0,4,65.0,0.38568129729441036,0,0.0,1.0,0,0.0,1.0,4,65.0
45.0,5,89.0,5.933333333333334,6.955260887472808,0,0.0,1.0,0,0.0,1.0,5,89.0,0.3679008934832231,0,0.0,1.0,0,0.0,1.0,5,89.0
50.0,7,117.0,7.8,6.569318724024075,0,0.0,1.0,0,0.0,1.0,7,117.0,0.33025015267247915,0,0.0,1.0,0,0.0,1.0,7,117.0
55.0,7,147.0,8.166666666666666,6.86435092799689,0,0.0,1.0,0,0.0,1.0,7,147.0,0.38754954721009227,0,0.0,1.0,0,0.0,1.0,7,147.0
60.0,6,177.0,9.833333333333334,5.836389959511268,0,0.0,1.0,0,0.0,1.0,6,177.0,0.3433435548944228,0,0.0,1.0,0,0.0,1.0,6,177.0
65.0,9,213.0,12.529411764705882,4.815530251357124,0,0.0,1.0,0,0.0,1.0,9,213.0,0.19061435115697511,0,0.0,1.0,0,0.0,1.0,9,213.0
70.0,11,261.0,14.5,4.817071441759363,0,0.0,1.0,0,0.0,1.0,11,261.0,0.2580811776401574,0,0.0,1.0,0,0.0,1.0,11,261.0
75.0,10,311.0,16.36842105263158,4.86730314469903,0,0.0,1.0,0,0.0,1.0,10,311.0,0.320344186527716,0,0.0,1.0,0,0.0,1.0,10,311.0
80.0,11,362.0,16.454545454545453,4.909594542421107,0,0.0,1.0,0,0.0,1.0,11,362.0,0.2531096401559865,0,0.0,1.0,0,0.0,1.0,11,362.0
85.0,12,417.0,18.130434782608695,4.452711666054661,0,0.0,1.0,0,0.0,1.0,12,417.0,0.15792323190417648,0,0.0,1.0,0,0.0,1.0,12,417.0
90.0,12,476.0,19.833333333333332,4.957125849138852,0,0.0,1.0,0,0.0,1.0,12,476.0,0.23512439742543378,0,0.0,1.0,0,0.0,1.0,12,476.0
95.0,12,536.0,21.44,5.068669550639371,0,0.0,1.0,0,0.0,1.0,12,536.0,0.312760741654875,0,0.0,1.0,0,0.0,1.0,12,536.0
100.0,15,605.0,23.26923076923077,3.8779335252782867,0,0.0,1.0,0,0.0,1.0,15,605.0,0.19219771937276042,0,0.0,1.0,0,0.0,1.0,15,605.0
105.0,15,680.0,25.185185185185187,4.8917498977001665,0,0.0,1.0,0,0.0,1.0,15,680.0,0.24447019351823845,0,0.0,1.0,0,0.0,1.0,15,680.0
110.0,17,758.0,30.32,3.1001696294197045,0,0.0,1.0,0,0.0,1.0,16,757.0,0.14389739723064648,0,0.0,1.0,0,0.0,1.0,16,757.0
115.0,16,837.0,32.19230769230769,3.4932297578170695,0,0.0,1.0,0,0.0,1.0,16,837.0,0.10115006329786991,0,0.0,1.0,0,0.0,1.0,16,837.0
